,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
98,Service that provides a platform to create a geotagged photo album.,Photos,08.26.2008,https://www.programmableweb.com/mashup/trekin-u,Google Maps,"Photos, Mapping, Travel",http://www.trekinu.com/,,
99,"Similar to twitter vision, 43things vision maps recent goals of 43things users.",Goals,08.26.2008,https://www.programmableweb.com/mashup/43things-vision,"43Things, Yahoo Geocoding","Goals, Mapping, Visualizations",http://pipes.yahoo.com/pipes/pipe.info?_id=3640c0cba9af117795b96a68e27c69bd,,
100,Enables you to search and map goals from people on 43things.com. Built with Yahoo Pipes.,Goals,08.26.2008,https://www.programmableweb.com/mashup/43things-geosearch,"43Things, Yahoo Geocoding","Goals, Mapping, Application Development",http://pipes.yahoo.com/pipes/pipe.info?_id=fe6b5f0f07efa0352a31b28a76cc14f5,,
101,A desktop Twitter client that allows 12seconds.tv video playback directly within the program.,Blogging,08.25.2008,https://www.programmableweb.com/mashup/tweetdeck,"Twitter, 12seconds.tv","Blogging, Video",http://www.tweetdeck.com/,,
102,Map that traces the life of US Democratic Vice Presidential nominee Joe Biden.,Mapping,08.24.2008,https://www.programmableweb.com/mashup/joe-bidens-journey,Google Maps,"Mapping, Government, Government, History",http://www.mibazaar.com/biden_igoogle.html,,
103,"Global multilingual tourist guide. On-line photos, maps, videos, information. Open project for travel using APIs from YouTube, Weather Channel, Google Maps, Yahoo Maps and others. With OpenID support.",Mapping,08.20.2008,https://www.programmableweb.com/mashup/tixik.com-tourist-guide,"Google Maps, Yahoo Maps, YouTube, GeoNames, Panoramio, Weather Channel","Mapping, Travel, Weather, Video",http://www.tixik.com,,
104,"A record player for the Internet. Listen to records, 45s, LPs, etc., before buying them online. Uses the eBay API but others will be added in the future.",Music,08.19.2008,https://www.programmableweb.com/mashup/aint-just-soul,eBay,"Music, Auctions, eCommerce",http://aintjustsoul.net/,,
105,An NPR World News feed reader featuring an interactive 3D earth highlighting new locations around the globe. Built with the NPR API.,News Services,08.19.2008,https://www.programmableweb.com/mashup/reverbiage,NPR One Station Finder,"News Services, Mapping, 3D, Visualizations, Music",http://www.reverbiage.com/widgets/,,
106,,Business,08.18.2008,https://www.programmableweb.com/mashup/naymz,,,,,
107,Fuel efficient used car classifieds. Get MPG estimates and annual fuel costs for used cars for sale in your area. Integrates with the Google Base API.,Auto,08.17.2008,https://www.programmableweb.com/mashup/fuel-efficient-cars-sale,Google Base,"Auto, eCommerce, Auto, Sustainability",http://www.fuelefficientcarsforsale.com,,
108,General travel and dining etiquette in the most visited countries.,Mapping,08.15.2008,https://www.programmableweb.com/mashup/travel-etiquette,Google Maps,"Mapping, Travel, Reference",http://geowebinfo.com/travel/TravelEtiquette.html,,
109,MapOfVideo lets you find videos and Wikipedia articles related to a specific location identified using Google Maps. Winner of AOL Truveo video mashup contest.,Video,08.15.2008,https://www.programmableweb.com/mashup/mapofvideo.com-map-video-and-wikipedia,"Google Maps, AOL Video","Video, Mapping, Wiki",http://mapofvideo.com/,,
110,"Tech Video Bytes gives developers a useful educational video search application, focused on technology videos for a wide selection of software engineering platforms. AOL Video mashup contest winner. At Developer Snippets.",Video,08.14.2008,https://www.programmableweb.com/mashup/tech-video-bytes,AOL Video,"Video, Developers, Training",http://www.developersnippets.com/,,
111,"Use Yahoo BOSS API to search. Developer Sam Pullara says: It took 4 hours to write the initial code, 4 hours for it to go from unknown to 20 hits per second, 4 hours looking for a domain name and 4 hours to build the brand new UI.",Search,08.14.2008,https://www.programmableweb.com/mashup/4hoursearch,"Yahoo BOSS, Google App Engine",Search,http://www.4hoursearch.com/,,
112,Tianamo uses Java to plot search keywords on a dynamically-generated 3D terrain. Clicking on the terrain will let you navigate through related topics while search results are displayed on the right.,Search,08.13.2008,https://www.programmableweb.com/mashup/tianamo-web-discovery-boss,Yahoo BOSS,"Search, Visualizations, 3D",http://twitter.tianamo.com/,,
113,Sad tweets are grabbed from Twitter and illustrated via pictures from Flickr. Sometimes the pictures and the text are not a perfect match. Other times the matches seem profound.,Widgets,08.11.2008,https://www.programmableweb.com/mashup/sad-statements,"Flickr, Yahoo Term Extraction, Twitter","Widgets, Messaging, Blogging, Photos, Blogging",http://sadstatements.com,,
114,"A free resource for viewing, sharing, mixing and mashing maps online. Created by the UCL Centre for Advanced Spatial Analysis, you can select any number of maps to overlay and view.",Mapping,08.11.2008,https://www.programmableweb.com/mashup/maptube,Google Maps,"Mapping, England, Transportation",http://maptube.org,,
115,"SakMap is the Swiss army knife of Maps. It has a built in local services search with data available for each US city the ArcGIS geocoder identifies such as weather, photos, videos, imaging, news, wikipedia and more.",Localization,08.11.2008,https://www.programmableweb.com/mashup/sakmap,"Flickr, Google Maps, Microsoft Bing Maps, YouTube, ArcWeb, Yahoo Internet Location Platform","Localization, Search, Mapping, Video, Photos, Reference",http://www.tetoncode.com/sakmap/,,
116,Pikter is a simple service that enables you to share photos on Twitter and-or Jaiku.,Photos,08.10.2008,https://www.programmableweb.com/mashup/pikter,"Twitter, Jaiku","Photos, Messaging, Social, Blogging",http://pikter.com,,
117,A map generator that highlights individual countries. A color picker allows you to select colors for countries. Built using the Google Chart API.,Tools,08.10.2008,https://www.programmableweb.com/mashup/travel-map-generator,Google Chart,"Tools, Travel, Mapping, Mapping, Charts",http://www.29travels.com/travelmap/,,
118,"With Akaber.com, your YouTube search result clips keep playing for you as you watch them.",Video,08.09.2008,https://www.programmableweb.com/mashup/akaber-continuous-video,YouTube,Video,http://akaber.com,,
119,"Show which supermarkets are open now on a map. Integrates Yahoo Fire Eagle, Google Maps and Yahoo Geocoding.",eCommerce,08.06.2008,https://www.programmableweb.com/mashup/opening-times,"Google Maps, Yahoo Geocoding, Fire Eagle","eCommerce, Mapping, England",http://www.opening-times.co.uk/,,
120,Lyrics module for Meedios home theatre front-end for PCs. Uses Lyricsfly API. Can be replacement service for EvilLyrics.,Video,08.06.2008,https://www.programmableweb.com/mashup/meelyrics-meedios,Lyricsfly,"Video, Lyrics, Music",http://meedios.com,,
121,I'm here is a web app based on the geo location sharing service Fire Eagle. Users can share their geolocation and activities with friends. Geolocation is automatically refreshed.,Mapping,08.06.2008,https://www.programmableweb.com/mashup/i-am-here,"Google Maps, Fire Eagle","Mapping, Mapping, Social, Social",http://imhere.gmapify.fr/,,
122,"Google Search in 2 separate languages. 2lingual Google Search is a dual-language search tool that performs both a Google Search and a Cross-language Google Search. It also provides a query translation option that can be activated or deactivated for Cross-language Google Searches. The top-ranking Google Search Results from 2 user-selected search languages are displayed in side-by-side columns. Other Features include Search Suggestions, Rich Snippets and 37 Google Search Languages.",Search,08.06.2008,https://www.programmableweb.com/mashup/2lingual-google-search,"Google Search, Google Cloud Translation, Google App Engine","Search, Translation, Language, Language, Language",http://www.2lingual.com/,,
123,"A visualization that uses the Yahoo Music API to list and play Daft Punk videos and navigate to videos of similar artists, as well as a Flash-based similar artists navigator. Both PHP and Flash source available.",Visualizations,08.06.2008,https://www.programmableweb.com/mashup/simbrowser,Yahoo Music,"Visualizations, Music, Application Development",http://krazydad.com/baconbrothers/,,
124,"A collection of sexy videos from YouTube. Search for videos by country, type and other categories. NSFW, not safe for work.",Celebrities,08.04.2008,https://www.programmableweb.com/mashup/sexy-visions,YouTube,"Celebrities, Models, Adult, Video, Adult",http://www.sexyvisions.net,,
125,An app that uses SoundClouds API to play songs from the cloud on your profile. PHP source code available.,Social,08.04.2008,https://www.programmableweb.com/mashup/soundcloud-player-facebook,SoundCloud,"Social, Music, Application Development",http://www.thecloudplayer.com/,,
126,A SoundCloud user browser that displays relations and connections between users. Will also play their most popular track. It's a ActionScript 3.0 project with source code available.,Music,08.04.2008,https://www.programmableweb.com/mashup/radiocloud,SoundCloud,"Music, Visualizations, Application Development",http://radioclouds.com/,,
127,"Gallipoli, Lecce, and Salento, bed and breakfast, apartments and houses for rent in Italy during holidays and in the summer. Uses the Holidays Service API.",Hotels,08.03.2008,https://www.programmableweb.com/mashup/gallipoli-italian-b-and-b-guide,Holidays Service,"Hotels, Italian, Travel",http://www.gallipolivacanze.org,,
128,"Google map mashup of the services that are open 24-hours in major US cities. Currently covers Seattle, Los Angeles, and New York City. Currently over 2400 locations.",Mapping,08.01.2008,https://www.programmableweb.com/mashup/2itch-open-24-hours,"Google Maps, Google AdSense","Mapping, New York City, Travel, Restaurants",http://www.2itch.com,,
129,"UMapper is a universal map authoring application that allows you to create interactive mapping mashups. Supports multiple map apis including Google Maps, VE, and OpenStreetMaps.",Mapping,07.31.2008,https://www.programmableweb.com/mashup/umapper,"Microsoft Bing Maps, OpenStreetMap, Google Maps Flash","Mapping, Mapping, Application Development, Tools",http://www.umapper.com,,
130,"Aggregating news into categorized topics from online sources. Features include news cloud, rate news, news discussion, and more. Find local news, world news, and forums.",News Services,07.31.2008,https://www.programmableweb.com/mashup/newslinq,"Google AdSense, Reuters Spotlight","News Services, Aggregation",http://newslinq.com/,,
131,Inthrma is a WeatherBug mashup contest winner that lets you monitor weather conditions and control your home thermostats directly via your mobile phone.,Weather,07.30.2008,https://www.programmableweb.com/mashup/weather-home-mobile-phone,WeatherBug,"Weather, Weather, Home Automation, Mobile",http://inthrma.com/proliphix/,,
132,"Displays a random quote, quip, idiom, joke, etc. You know the drill. Save your favorites.",Trivia,07.29.2008,https://www.programmableweb.com/mashup/unix-fortunes-igoogle,Google Gadgets,"Trivia, Widgets, Humor",http://www.google.com/ig/directory?url=www.siafoo.net/tools/gadgets/fortune.xml,,
133,Turbo charge your eBay search experience. Use filters and sorts to dynamically update the search criterion and see the live results. In less than 5 minutes get to exactly what you are looking for.,Auto,07.28.2008,https://www.programmableweb.com/mashup/ebay-mapper,"eBay, Microsoft Bing Maps","Auto, Auctions, Science",http://FindYourAuto.net,,
134,This experiment is about relating flickr.com or del.icio.us user to each other based on usage of similar tags.,Bookmarks,07.28.2008,https://www.programmableweb.com/mashup/similags,"Flickr, del.icio.us","Bookmarks, Visualizations, Photos",http://goosebumps4all.net/similags/,,
135,Compare hotel prices from top hotel reservation sites. Bibirmer hotels search is a price comparison service that searches other hotel websites and compares prices. Uses the HotelsCombined API.,Hotels,07.27.2008,https://www.programmableweb.com/mashup/compare-hotel-prices,HotelsCombined,"Hotels, Travel, Comparisons, Search",http://hotels.bibirmer.com/,,
136,"Search the latest news, videos, and photos.",Search,07.27.2008,https://www.programmableweb.com/mashup/interceder,"Flickr, YouTube, ClearForest Semantic Web Services1, Daylife, Freebase","Search, News Services, Video, Photos",http://interceder.net,,
137,A wizard for creating and managing customized Google maps of address lists. Also has a Facebook app for mapping your friends.,Contacts,07.27.2008,https://www.programmableweb.com/mashup/map-list,"Google Maps, Yahoo Geocoding, Facebook","Contacts, Social, Mapping",http://mapalist.com,,
138,Shows the 20 cities most vulnerable to an earthquake and the possible number of deaths that may result.,Science,07.26.2008,https://www.programmableweb.com/mashup/earthquake-vulnerable-cities,Google Maps,"Science, Mapping, Earthquakes",http://geowebinfo.com/disasters/EQVulnCities.html,,
139,"Powered by the AOL Truveo Video Search XML API and the Yahoo Term Extracter, VideoClouds automatically extracts keywords from a given target HTML page and returns an eyecatching tagging system of videos to your site.",Classification,07.25.2008,https://www.programmableweb.com/mashup/videoclouds,"Yahoo Term Extraction, AOL Video","Classification, Video, Search",http://vinaymenon.50webs.com,,
140,A video website that aggregates video content using the YouTube web service.,Video,07.25.2008,https://www.programmableweb.com/mashup/shake-some-time,YouTube,Video,http://shakesometime.co.cc,,
141,"A Pentomino Puzzle. It is created by using the OpenLayers Mapping API. Move, rotate and reflect the 12 pieces to find a solution for the rectangles layout.",Games,07.24.2008,https://www.programmableweb.com/mashup/pentomino-puzzle,OpenLayers,"Games, Mapping, Humor, Games",http://gis.ibbeck.de/ginfo/apps/Pentominoes/pentominoes.html,,
142,A Web-based reader for FriendFeed that displays your feed in the left frame. Web sites referenced in the feed are displayed on the right. See what your friends are linking to. AJAX interface auto-refreshes your feed. Implemented on Google App Engine.,Feeds,07.24.2008,https://www.programmableweb.com/mashup/stumbleread-friendfeed-reader,FriendFeed,"Feeds, Social, Blogging",http://stumbleread.com,,
143,"Upload and share your GPS-Tracks. Over 13000 tracks for Mountain biking, Hiking, Biking, Climbing and others.",Mapping,07.24.2008,https://www.programmableweb.com/mashup/gps-tour,"Google Maps, Google Static Maps","Mapping, Mapping, Sports, Cycling, Recreation",http://www.gps-tour.info,,
144,Classified listing service for boat slips and marinas. Uses Google Maps API for precise mapping and geosearching.,Boating,07.23.2008,https://www.programmableweb.com/mashup/dockmarket.net,"Google Maps, Google Earth","Boating, Mapping",http://dockmarket.net,,
145,"Listen to the complete tracks on the upcoming game Rock Band 2. Lyrics are pulled in so you will be ready for the vocal tracks. Uses APIs from Amazon, YouTube and Lyricsfly.",Music,07.23.2008,https://www.programmableweb.com/mashup/rock-band-2-song-list,"Amazon Product Advertising, YouTube, Lyricsfly","Music, Video, Lyrics, Music",http://rockband-songlist.com,,
146,See who is uploading what and from where on YouTube.,Mapping,07.23.2008,https://www.programmableweb.com/mashup/youtube-vision,"Google Maps, YouTube","Mapping, Real Time, Video",http://www.mibazaar.com/youtubevision/,,
147,Tube Clip is a service based on You Tube mixing audio and video tracks from different You Tube movies. It generates automatically video clips with the song you choose.,Video,07.22.2008,https://www.programmableweb.com/mashup/tube-clip,YouTube,"Video, Music",http://api-exploration.net/mashups/tubeclip/,,
148,"Second thought is a dynamic image and text composition. You can choose any words to change the picture or the word. Uses APIs from Flickr, Summize and Twitter.",Photos,07.22.2008,https://www.programmableweb.com/mashup/second-thought,"Flickr, Twitter, Twitter Search","Photos, Blogging, Art, Visualizations",http://api-exploration.net/mashups/secondthought/,,
149,"ePassport is numeric passport generated with results from Google search, Ziki, Google images, Twitter, and Flickr.",Passports,07.22.2008,https://www.programmableweb.com/mashup/epassport,"Flickr, Google Search, Twitter","Passports, Search, Blogging, Photos",http://api-exploration.net/mashups/ePassport/,,
150,"Wikipedia-roll is a global and dynamic version of articles from Wikipedia. Gives access to a global vision of a subject through the definition and items of the article in Wikipedia. Then by mashup serendipity, it discovers a lot of things.",Wiki,07.22.2008,https://www.programmableweb.com/mashup/wikipedia-roll,Wikipedia,"Wiki, Reference, Visualizations",http://api-exploration.net/mashups/wikipedia-roll/index_en.php,,
151,"Click2Message uses the Broadsoft platform to connect to users via their phone. Whether it is their mobile, land line, or voip phone. Additionally, it uses the MyVox platform to do voice recordings which will soon be available to all users.",VoIP,07.22.2008,https://www.programmableweb.com/mashup/click2message,"Facebook, MyVox, Broadsoft Xtended","VoIP, Voice, Telephony, Mobile",http://www.facebook.com/apps/application.php?id=8008998657,,
152,"See everything that's going on with your friends in the sites you use. See where you're missing connections with your friends, interact with multiple sites at once. Uses a variety of APIs including Brightkite, Flickr, and Twitter.",Social,07.20.2008,https://www.programmableweb.com/mashup/socialthing,"Flickr, Twitter, Brightkite","Social, Photos, Blogging",http://socialthing.com/,,
153,digiPoem generates simple visual embellishment of poetry and other text sources using image tagging on Flickr.,Photos,07.20.2008,https://www.programmableweb.com/mashup/digipoem,"Flickr, Lyricsfly","Photos, Writing, Lyrics, Education, Visualizations, Music",http://www.dudeyjon.com/digipoem/,,
154,"Search thousands of PDF ebooks from websites, forums, blogs, and more.",eBooks,07.20.2008,https://www.programmableweb.com/mashup/pdf-search,,"eBooks, PDF, Search",http://www.pdfgeni.com,,
155,A massive computer comparison shopping site to find deals on all computer products from Amazon.com.,eCommerce,07.19.2008,https://www.programmableweb.com/mashup/best-match-computers-0,Amazon Product Advertising,eCommerce,http://www.bestmatchcomputers.com,,
156,Watch sexy Paris Hilton videos collected from YouTube.,Video,07.19.2008,https://www.programmableweb.com/mashup/paris-hilton-video-site,YouTube,"Video, Celebrities",http://video.sexy-parishilton.com,,
157,Myplaylist provides lyrics along with the accompanying music and pictures.,Lyrics,07.19.2008,https://www.programmableweb.com/mashup/myplaylist-lyrics,"Flickr, SeeqPod, Myplaylist","Lyrics, Music",http://www.myplaylist.biz/lyrics,,
158,"Builds image slideshows along with music, using all the pictures and music that can be found for that artist. Login and build specific playlists, selecting more carefully.",Music,07.19.2008,https://www.programmableweb.com/mashup/myplaylist-slideshow,"Flickr, SeeqPod, Myplaylist","Music, Music, Lyrics",http://www.myplaylist.biz/,,
159,"Youtube-powered infinitely-playing video viewer. Type in a keyword and get unlimited Youtube videos played back to you, just like regular TV. This app was built in about 8 hours.",Video,07.18.2008,https://www.programmableweb.com/mashup/infinitube,YouTube,Video,http://infinitube.net,,
160,Interactive bike routing by intersection for the city of Chicago.,Mapping,07.17.2008,https://www.programmableweb.com/mashup/city-spokes-chicago,Google Maps,"Mapping, Cycling",http://www.cityspokes.com/,,
161,"This mashup shows available apartments and room shares around Research Triangle Park, NC.",Mapping,07.17.2008,https://www.programmableweb.com/mashup/housing-rtp,Google Maps,"Mapping, Real Estate",http://ibm.housingrtp.com,,
162,"StartupWarrior shows the locations of computer technology companies across the globe.
Use the map to find a startup job, explore your neighborhood, or decide where you should start your own company.",Financial,07.17.2008,https://www.programmableweb.com/mashup/startup-warrior,"Google Maps, CrunchBase","Financial, Mapping",http://www.startupwarrior.com/,,
163,"Identi.ca is a microblogging service based on the Free Software Laconica tool. Here's a prototype badge, based on Laconica RSS feeds and Yahoo Pipes.",Widgets,07.16.2008,https://www.programmableweb.com/mashup/identica-badge-prototype,identi.ca,"Widgets, Blogging",http://kentbrewster.com/identica-badge,,
164,"Custom engine for YouTube, RapidShare, MegaUpload, and more.",Search,07.16.2008,https://www.programmableweb.com/mashup/speedyitunes-planet,"YouTube, Google Custom Search","Search, Video, Music",http://www.speedyitunes.com/planet,,
165,"Shopping cart and Buy Now buttons for selling downloads and goods on your site, eBay, MySpace, Google Base, CraigsList etc. using PayPal, Google Checkout, Authorize.Net, TrialPay, 2CheckOut, and ClickBank.",eCommerce,07.15.2008,https://www.programmableweb.com/mashup/e-junkie-shopping-cart,"PayPal, eBay, Google Base, Google Checkout, Authorize.Net","eCommerce, Payments, Auctions",http://www.e-junkie.com/,,
166,A novel system that can automatically read reviews and generate an accurate summary.,eCommerce,07.15.2008,https://www.programmableweb.com/mashup/pluribo,Amazon Product Advertising,"eCommerce, Recommendations",http://www.pluribo.com/,,
167,Find those with similar interests and also monitor the strength of your network on digg.,,07.15.2008,https://www.programmableweb.com/mashup/digg-stalker,"Yahoo Search, Digg",,http://postworthy.com/Worthy/ex/Digg_Stalker/108.aspx,,
168,"A cross-platform graphical client for Amazon Web Services, AWS. Manage S3 storage and EC2 clouds on the Mac, Windows or Linux. The services are integrated into a GUI, for simple task completion.",Storage,07.13.2008,https://www.programmableweb.com/mashup/jollat,"Amazon S3, Amazon EC2","Storage, Tools",http://www.jollat.com/,,
169,Qualis is a website for real estate in The Netherlands.,Mapping,07.13.2008,https://www.programmableweb.com/mashup/quealis,Google Maps,"Mapping, Real Estate",http://www.qualis.nl,,
170,"Compare your musical interests with your last.fm friends and neighbors.
See what's similar between you and your friends as well as what's different; and in the process discover music or artists that you never knew you loved!",Music,07.13.2008,https://www.programmableweb.com/mashup/friendcompare,Last.fm,"Music, Comparisons",http://ankitahuja.com/apps/lastfm/,,
171,"A simple way to search for ringtones by artist or song. The search query is passed to the Dada Search API, and if a match is found you are sent to an artist-specific landing page.",eCommerce,07.12.2008,https://www.programmableweb.com/mashup/ringtone-gal,openDada,"eCommerce, Audio, Music, Mobile",http://www.ringtonegal.com/,,
172,Displays a list of ringtone and mp3 content available from Dada. Obani.com is passing the artist name to the search API. Dada is returning album art and a list of songs and track previews to Obani.com.,Music,07.12.2008,https://www.programmableweb.com/mashup/obani-urban-music,openDada,"Music, eCommerce, Audio, Mobile",http://www.obani.com/,,
173,"DJBooth connects to the Dada Search API to contextually integrate dynamic links to music content. When DJBooth passes an artist name to the Dada REST API, Dada returns artist-specific XML content in real-time.",eCommerce,07.12.2008,https://www.programmableweb.com/mashup/djbooth,openDada,"eCommerce, Music",http://www.djbooth.net/,,
174,Maps the news to the world map. Allows you to set the time limit for news reading and to select the news categories. Uses Google Maps Flash API and Reuters Spotlight.,Mapping,07.12.2008,https://www.programmableweb.com/mashup/breaking-new-map-flash,"Reuters Spotlight, Google Maps Flash","Mapping, News Services",http://fo.reca.st/BreakingNewsMap,,
175,Google Hot Trends for India shown live on Google Maps.,Indian,07.11.2008,https://www.programmableweb.com/mashup/google-trends-vision-india,Google Maps,"Indian, Mapping",http://www.mibazaar.com/googletrendsvision/india.html,,
176,"The blogloc map badge is a small map you can embed on your Website to show your live location. Location can be updated over the Web, via mobile phone or directly via GPS on GPS-enabled phones that support Java.",Mapping,07.11.2008,https://www.programmableweb.com/mashup/blogloc,"Google Maps, GeoNames, Google Static Maps","Mapping, Mapping, Mobile, Blogging",http://blogloc.no5.at,,
177,"Customize a UK road trip, choose stop off points along the way - restaurants, cafes, petrol stations, child friendly venues - and also has an avoid motorways function. The route can be emailed and printed.",Travel,07.11.2008,https://www.programmableweb.com/mashup/mr-and-mrs-smith-routeplanner,"Microsoft MapPoint, Microsoft Bing Maps","Travel, England, Mapping, Hotels",http://www.mrandmrssmith.com/routeplanner/,,
178,A Mashup of the events listed at the CyprusEvents.net with Google Maps.,Events,07.10.2008,https://www.programmableweb.com/mashup/cyprus-events,Google Maps,"Events, Mapping",http://www.cyprusevents.net/map/,,
179,"Watch pictures from Yahoo, videos from YouTube and read the latest news about celebrity actresses, models and singers.",Celebrities,07.09.2008,https://www.programmableweb.com/mashup/08-celebrity-pictures-videos-and-news,"YouTube, Yahoo Image Search, Google Base","Celebrities, News Services, Photos, Video, Adult, Models",http://www.sexy-celebrity-picture.com,,
180,"Mashup with information on over 100,000 cities, towns, and places around the world.",Photos,07.09.2008,https://www.programmableweb.com/mashup/placesdata.com,"Flickr, Google Maps","Photos, Demographics, Mapping, Reference",http://www.placesdata.com,,
181,"Use the site to create a voodoo character and subject it to all kinds of fun. It is customizable, so you can make the character look like yourself. Then get the Voodoo Character on a t-shirt to share with friends.",Social,07.08.2008,https://www.programmableweb.com/mashup/viva-voodoo,Zazzle,"Social, Customization, Humor, Games",http://www.vivavoodoo.com/,,
182,Swurl is a place to bring all the things you do online together to share in a blog-like format. Uses over 13 different APIs.,Blogging,07.07.2008,https://www.programmableweb.com/mashup/swurl,"Flickr, Amazon Product Advertising, Blogger, del.icio.us, TypePad, YouTube, Last.fm, Facebook, Twitter, Google Picasa, Digg, Yelp Fusion, Tumblr, FriendFeed","Blogging, Photos, Social, Blogging, Social, Video",http://www.swurl.com/,,
183,Find street art using this Google Maps community driven mashup.,eCommerce,07.06.2008,https://www.programmableweb.com/mashup/streetartlocator,Google Maps,"eCommerce, Mapping, Art, Art",http://www.streetartlocator.com/,,
184,Satellite imagery of thousands of sports stadiums and venues from around the world. A community driven resource with stadium development news.,Mapping,07.06.2008,https://www.programmableweb.com/mashup/sportingsights,"Google Maps, Microsoft Bing Maps, Yahoo Maps, Multimap","Mapping, Sports, Satellites, Photos",http://www.sportingsights.com/,,
185,"A retailer of ceiling fans and lighting products uses FedEx and UPS to track packages, as well as Authorize.Net customer information management.",Customer Relationship Management,07.05.2008,https://www.programmableweb.com/mashup/southwind-fan-and-light,"FedEx, UPS Shipping, Authorize.Net","Customer Relationship Management, Shipping, eCommerce",http://www.Ceiling-Fans.biz,,
186,"Download mp3 songs and mp3 albums. Read the reviews and learn more about the music, see the YouTube videos. Also uses the Amazon e-commerce API.",Music,07.05.2008,https://www.programmableweb.com/mashup/mp3-albums-and-songs-downloads,"Amazon Product Advertising, YouTube, Last.fm, LyricWiki","Music, eCommerce, Audio, Video",http://www.music-mp3-downloads.us/,,
187,"Uptime monitoring service, aka the SaaS Weather Report, for Software as a Service including Google Apps, Salesforce, and Wordpress, run by an independent third party.",Monitoring,07.05.2008,https://www.programmableweb.com/mashup/trustsaas,"Backpack, Salesforce, Google Talk, Basecamp, Google Calendar, Pingdom, Google Documents List, Google Apps Email Migration, Highrise","Monitoring, Security",http://trustsaas.com/,,
188,"Apartment finding service for Chicago, The Homestead Group. Uses the Peekacity API.",Rentals,07.04.2008,https://www.programmableweb.com/mashup/chicago-apartments,PeekaCity,"Rentals, Real Estate",http://www.thehomesteadgroup.com/,,
189,"A community-based mp3 download and search website, providing mp3s, videos, guitar tabs, lyrics, and other resources.",Social,07.04.2008,https://www.programmableweb.com/mashup/altertunes,"YouTube, Lyricsfly","Social, Music, Video, Lyrics",http://altertunes.com/,,
190,"An open source music library and player that organizes your music and allows you access to it online. Set up accounts for your friends to listen, and they can create their own playlists. Uses APIs from Last.fm, Lyricsfly, LyricsWiki and YouTube.",Music,07.04.2008,https://www.programmableweb.com/mashup/m.o.m.-open-source-music-player,"YouTube, Last.fm, Lyricsfly, LyricWiki","Music, Social, Lyrics, Video",http://momplay.net/,,
191,"Searches videos, pictures, and lyrics.",Video,07.04.2008,https://www.programmableweb.com/mashup/lyrics-free-live,"Flickr, YouTube, Lyricsfly","Video, Music, Lyrics",http://www.lyricsfreelive.com/,,
192,Searches lyrics from your iGoogle page.,Widgets,07.04.2008,https://www.programmableweb.com/mashup/google-lyrics-gadget,"Google Gadgets, Lyricsfly","Widgets, Lyrics, Music",http://www.google.com/ig/directory?num=24&synd=open&url=http%3A//bayareacoder.com/gogo/lyrics/lyrics.xml&output=html,,
193,Top songs with videos and lyrics. Search for music videos and display lyrics on the right side.,Video,07.04.2008,https://www.programmableweb.com/mashup/music-my-music,"YouTube, Lyricsfly","Video, Music, Lyrics",http://musicmymusic.com/,,
194,Provides video search and related lyrics with ability for users to sign up and save their profiles.,Video,07.04.2008,https://www.programmableweb.com/mashup/musicdb,"YouTube, Lyricsfly","Video, Lyrics, Music",http://www.musicdb.tv/,,
195,"Indexes many Web 2.0 sites like Digg, Stumble, delicious, etc. and displays the top 10 links that overlap, providing an instant zeitgeist of super popular links.",News Services,07.03.2008,https://www.programmableweb.com/mashup/aggreget,"del.icio.us, Tailrank, Twitter, Digg","News Services, Aggregation, Bookmarks",http://aggreget.com/,,
196,"Indian entertainment site. Hindi, Tamil, and Telugu videos. TV shows, music, interviews and more. Categorized videos based on different tags.",Music,07.03.2008,https://www.programmableweb.com/mashup/videodust,YouTube,"Music, Video",http://www.videodust.com,,
197,Ramazon uses the Flare Visualization Toolkit to create an interactive visualization of related items on Amazon.com.,Comparisons,07.03.2008,https://www.programmableweb.com/mashup/ramazon-amazon-related,Amazon Product Advertising,"Comparisons, Music, Books, eCommerce, Visualizations",http://goosebumps4all.net/ramazon/,,
198,"Displays Chicago Metra Rail routes and Chicago Transit Authority, CTA, lines on Google Maps.",Transportation,07.03.2008,https://www.programmableweb.com/mashup/chicago-transit-cta-and-metra-rail,Google Maps,"Transportation, Transportation, Travel",http://mapmash.googlepages.com/chicagotransit.html,,
199,Spying on FriendFeed public timeline in real time and more.,Social,07.03.2008,https://www.programmableweb.com/mashup/friendfeed-spy,FriendFeed,"Social, Real Time, Visualizations",http://friendfeedspy.com,,
200,Spookiest places around the world as identified by Forbes.,Travel,07.03.2008,https://www.programmableweb.com/mashup/spookiest-places,Google Maps,"Travel, Mapping",http://geowebinfo.com/travel/SpookyPlaces.html,,
201,Widget for social interaction and visualization built using the MyBlogLog API. The Community Graph lets you see who exactly is visiting your blog and what other blogs they enjoy.,Widgets,07.01.2008,https://www.programmableweb.com/mashup/postworthy-mybloglog-community-widget,MyBlogLog,"Widgets, Social, Visualizations",http://postworthy.com/Worthy/ex/Postworthy_MyBlogLog_Widget/147.aspx,,
202,"Aggregates and visualizes trends on Google, Yahoo and Amazon. It is also a customizable search engine that can be added to your toolbar. Once an account is created, users can maintain a top 20 list and add web clips to their scrapbooks.",Video,06.30.2008,https://www.programmableweb.com/mashup/trendynewz,"Yahoo Search, YouTube","Video, News Services, Search, Photos",http://www.trendynewz.com,,
