,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
91,Local Daily Deals sourced by 8coupons.,Recommendations,10.11.2011,https://www.programmableweb.com/mashup/search.travel,8coupons,"Recommendations, Search, Travel, Discounts, Social",http://search.travel/,,
92,Topix includes deals and daily deals on their map portion of their page. All deals sourced by 8coupons.,Discounts,10.11.2011,https://www.programmableweb.com/mashup/topix,8coupons,"Discounts, Localization, Coupons, eCommerce, Recommendations",http://www.topix.com/,,
93,Steve Jobs Journey Mapped out on Google Maps,Mapping,10.10.2011,https://www.programmableweb.com/mashup/steve-jobs-journey-google-maps,Google Maps,"Mapping, News Services",http://www.mibazaar.com/stevejobs.html,,
94,"A multi-lingual, location-based mashup that displays information about weather, tides, National Register of Historic Places, and Google Places on a Google Map, while streaming the information to a personalized voice channel in the users language of choice.",Messaging,10.10.2011,https://www.programmableweb.com/mashup/info-balloon,"Google Maps, Google Cloud Translation, Tropo Scripting, Google Maps Places, Google Latitude","Messaging, Social, Mapping",http://www.infoballoon.org,,
95,"FIND Free Maps allows you to create, customize, annotate and PDF your own maps. With no need to register or download any software, FIND Free Maps is designed for you to simply use. You can customize the map styling to suit your own needs using the 'Your Google Map' feature.",Mapping,10.10.2011,https://www.programmableweb.com/mashup/find-free-maps,Google Maps Flash,"Mapping, England, Mapping",http://www.findfreemaps.co.uk,,
96,Find how many of of your friends are following you back. How may of your followers you are not yet following. View their profile and decide whether to follow them or not using just a click. How may of your friends are not yet following you. View their profile and decide whether to send them a request to follow using just a click.,Social,10.10.2011,https://www.programmableweb.com/mashup/twitter-friends-followers-analyzer,Twitter,"Social, Social, Social",http://www.elixiraddons.com/twitter/mutual.php,,
97,"Job search and realtime job listings in the USA using the Google maps, indeed and Twitter APIs. Browse search results by state or industry.",Search,10.07.2011,https://www.programmableweb.com/mashup/onnli.com-job-search-and-realtime-job-listing,"indeed, Google Maps, Twitter","Search, Jobs, Social, Mapping",http://onnli.com,,
98,"Using the Exchange Rate API and Ajax programming, the Currency Converter Ajax Application is an addon that can be installed on any website.",Conversions,10.06.2011,https://www.programmableweb.com/mashup/currency-convertor-ajax-application,Exchange Rate,"Conversions, Tools, Widgets, Reference",http://elixiraddons.com/stocks/ajax.html,,
99,View jobs and their locations on Google Maps using the Simply Hired jobs API and view statistics (updated daily) using Google Charts.,Jobs,10.06.2011,https://www.programmableweb.com/mashup/classified-google-maps-and-charts,"Google Maps, Google Chart, Simply Hired Jobs","Jobs, Reference, Mapping",http://elixiraddons.com/jobs/,,
100,"TRULIA provides statistical information like visitor traffic, hot markets, average and median home prices over a period of time and even breaks down prices based on home size. Search neighborhood schools using the Education.com API and get home valuation, comparable sales, Mortgage rates etc. via Zillow.",Real Estate,10.06.2011,https://www.programmableweb.com/mashup/real-estate-charts-using-trulia-api,"Zillow, Trulia, Education.com","Real Estate, Reference, Visualizations, Mapping",http://elixiraddons.com/trulia/index.php,,
101,"Search homes, get estimates, view Walk Score and Yelp listings and plot them all using Google Maps.",Visualizations,10.06.2011,https://www.programmableweb.com/mashup/real-estate-mashup,"Google Maps, Zillow, Yelp Fusion, Education.com, Walk Score","Visualizations, Real Estate, Search, Mapping",http://elixiraddons.com/zillow/index.php,,
102,Find friend's birthdays and wish them a happy one via QR code they can scan with a mobile device - Works great with Firefox and Chrome. Has some issues with IE browser.,Identity,10.06.2011,https://www.programmableweb.com/mashup/facebook-bday-wish-application-and-qr-code-generator,"Google Chart, Facebook Graph","Identity, Messaging, Mobile, Social",http://apps.facebook.com/elixirbuddy/,,
103,Uses Walk Score and Facebook Graph APIs and posts scores from any city to your Facebook wall.,Search,10.06.2011,https://www.programmableweb.com/mashup/walk-score-facebook-application,"Walk Score, Facebook Graph","Search, Social, Fitness",http://apps.facebook.com/walkusa/,,
104,LIstnr is a free music search and discovery site with over six million tracks available for streaming. Users can build playlists and share with Facebook friends.,Music,10.04.2011,https://www.programmableweb.com/mashup/listnr,"Facebook, SoundCloud, Medianet Open MP3, Bandcamp, Facebook Graph, Facebook Social Plugins","Music, Social, Search",http://listnr.com,,
105,"Inspired by the mock interviews featured on Late Night With Conan Oâ€™Brien, LipMe allows users to cut the mouth out of any face - a newly taken picture of a friend, celebrity, animal or even an inanimate object - and create an impersonation using their deviceâ€™s front-facing camera. The app allows for users to add their voice to any photo, edit it using the Aviary tool, and share it through Facebook, Twitter, YouTube, and email.
Available for iPhone 4, iPad 2 and iPod Touch.",Humor,10.04.2011,https://www.programmableweb.com/mashup/lipme,"YouTube, Facebook, Twitter, Aviary Suite, Aviary Effects, Aviary Web","Humor, Humor, Database",http://www.lipme.com,,
106,Reading IT books helps in keeping technical skills current; one problem with books in the IT domain is that they become obsolete very quickly. Book-current.com provides access to recently published and upcoming books. Find books based on topics you are interested in and sign up for monthly email updates.,eCommerce,10.03.2011,https://www.programmableweb.com/mashup/book-current,"Amazon Product Advertising, Social Share Count, SendGrid, Heroku, Facebook Social Plugins","eCommerce, Search, Reference, Books",http://www.book-current.com,,
107,"4sqoogle is an easy and user-friendly mashup that lists foursquare points of interest and plots them on a Google Map. Discover and recommend food, nightlife, entertainment and shopping in your city.",Mapping,10.02.2011,https://www.programmableweb.com/mashup/4sqoogle,"Google Maps, Foursquare","Mapping, Social, Visualizations, Recommendations",http://www.4sqoogle.com,,
108,"Website analytics and classification mashup Lionyzer analyzes content, environment, current popularity and other parameters, assigns a grade and provides helpful advice to improve a site.",Analytics,10.01.2011,https://www.programmableweb.com/mashup/lionyzer,"Flickr, Google AdWords , Yahoo Search, Facebook, Yandex, Google Analytics Managment, Bing, Google Buzz",Analytics,http://lionyzer.com,,
109,"USDialysisFinder.com contains data on over 50,000 kidney dialysis centers and facilities. Search centers and facilities in your area, gather information, compare services and research survival rates.",Health,09.30.2011,https://www.programmableweb.com/mashup/us-dialysis-finder,Google Maps,"Health, Reference, Search, Mapping",http://usdialysisfinder.com/,,
110,"Sample business generated talking photos, used for marketing purposes. Engage customers and then share on popular social media sites like Facebook and Twitter.",Photos,09.30.2011,https://www.programmableweb.com/mashup/fotobabble-business-marketing-collection,"Facebook, Twitter","Photos, Visualizations, Video, Social",http://www.fotobabble.com/media/search?query=business&slide=false,,
111,"TweepsMap analyzes where your Twitter followers are from, groups them by country, state or city and plots them on a Google map. Visualize data as a list or pie chart and share your reports with followers.",Blogging,09.29.2011,https://www.programmableweb.com/mashup/tweepsmap,"Google Maps, Twitter, Google Visualization","Blogging, Social, Mapping, Visualizations",http://tweepsmap.com,,
112,CreditorWatch is an online community of Australian businesses who share information about bad debtors. Helps businesses make better credit decisions and provides members an extra tool to recover outstanding debts prior to engaging in collections or legal action.,Financial,09.28.2011,https://www.programmableweb.com/mashup/creditorwatch,Australian Business Number Lookup,"Financial, Financial, Financial",https://CreditorWatch.com.au,,
113,Tweets about the latest featured New York Times movie reviews.,Search,09.27.2011,https://www.programmableweb.com/mashup/new-york-times-movie-tweets,"Twitter, The New York Times Movie Reviews","Search, Social, Movies",http://techtanya.com/movies/movie.php,,
114,Tracks new music releases from selected artists. Imports lists from Facebook and Last.fm and notifies via email.,Music,09.27.2011,https://www.programmableweb.com/mashup/bandstalk,"Last.fm, MusicBrainz, Twitter, Spotify Metadata, Facebook Graph, Facebook Social Plugins","Music, Music, Social",http://bandstalk.splitfeed.net,,
115,"Select any section of a webpage in Firefox and find related scientific and research papers. A resource for any scientist, literary writer or researcher in any field.",Widgets,09.24.2011,https://www.programmableweb.com/mashup/science-stack-select-and-search,"Mendeley, PLoS Search","Widgets, Reference, Search",https://addons.mozilla.org/en-US/firefox/addon/science-select-and-search/,,
116,"Science Stack is a powerful tool for researchers that combines Mendeley and PloS searches with innovative ways of interacting with the search functionality (like ""select and search"" in Firefox).",Search,09.24.2011,https://www.programmableweb.com/mashup/science-stack,"Mendeley, PLoS Search","Search, Reference, Science",http://science.willpowell.co.uk,,
117,TodoToday Pro for Checkvist is a task list application to show current to-do items from the online task management and outlining tool Checkvist.com.,Personal Information Management,09.24.2011,https://www.programmableweb.com/mashup/todotoday-pro-checkvist,Checkvist,"Personal Information Management, Tasks, Lists, Reference",https://market.android.com/details?id=jabanaki.todo.checkvist.pro,,
118,TumblRSS lets you import content from RSS Feeds into Tumblr.,Feeds,09.23.2011,https://www.programmableweb.com/mashup/tumblrss,Tumblr,"Feeds, Feeds",http://www.tumblrssapp.com,,
119,"A selection of independently developed add-in buttons that make Thrutu on Android even more useful.
The following buttons are currently available. There are plenty more planned...
- Barcode reader
- Recommend installed application
- Browse to My WebPage
- Share browser bookmark
- Share BBC News article **NEW**
Although the Button Collection is currently only available on Android, most buttons can happily be used when in a Thrutu call with someone using the iPhone version of Thrutu.
- Barcode reader
- Recommend installed application
- Browse to My WebPage
- Share browser bookmark
- Share BBC News article",Telephony,09.22.2011,https://www.programmableweb.com/mashup/thrutu-button-collection,"BBC, Thrutu","Telephony, Mobile",https://market.android.com/details?id=com.zmarties.thrutu.buttons,,
120,"Being an office worker myself, sometimes I can spend hours in one place. Leveraging the handy ErgoBot on twitter, I built ErgoTxt. Every hour it sends registered users a text message to tell them to do something.
These messages are generated by ErgoBot and sent straight to you, so you can get reminded to get up and do something.",Messaging,09.21.2011,https://www.programmableweb.com/mashup/ergotxt,"Twitter, Twilio, Twilio SMS, Google Geocoding","Messaging, Mobile, Telephony",http://rogerstringer.com/ergotxt/,,
121,Trade in your worries for a song.,Music,09.21.2011,https://www.programmableweb.com/mashup/emotional-bag-check,Grooveshark,"Music, Social",http://emotionalbagcheck.com,,
122,Get notified by SMS when someone fills in your Wordpress online contact form. Also works with Contact Form 7.,Mobile,09.21.2011,https://www.programmableweb.com/mashup/sms-addon-wordpress-and-contact-form-7,"Clockwork SMS, WordPress.com","Mobile, Telephony, Messaging, Forms",http://wordpress.org/extend/plugins/contact-form-7-sms-addon/,,
123,"Send order confirmations, delivery notices, stock changes or other updates via SMS to your Shopify customers. Built using Mediaburst SMS and Shopify APIs.",eCommerce,09.21.2011,https://www.programmableweb.com/mashup/mediaburst-sms-through-shopify,"Shopify Admin, Clockwork SMS","eCommerce, Messaging, Mobile, Messaging",https://apps.shopify.com/mediaburst-sms,,
124,Tool for Etsy sellers to match their store item tags with tags of influential people on Klout. Written for ReCommerceDay.com,Classification,09.20.2011,https://www.programmableweb.com/mashup/kloutsy,"Twitter, Etsy, Klout","Classification, eCommerce, Search",http://kloutsy.heroku.com,,
125,"Diner Connection uses the Twilio API and provides restaurants with a easy to use system for wait list management, communication, marketing and data collection.",Restaurants,09.20.2011,https://www.programmableweb.com/mashup/diner-connection,Twilio,"Restaurants, Mobile, Messaging",http://www.DinerConnection.com,,
126,":Dial 040-30512839 and say things like 'hotels' in 'koramangala' after beep and it will send SMS with hotels list. It could be anything. What I have given is an example. Of course, Google places should support data you are requesting.",Messaging,09.19.2011,https://www.programmableweb.com/mashup/google-places-phone,"Google Maps Places, KooKoo","Messaging, Messaging, Localization, Search, Telephony",http://blog.kookoo.in/2011/07/kookoo-labs.html,,
127,MapAttack is a game of real-time strategy built for real life. Virtual geofences are scattered onto the map and players must physically go to where they are on the map in order to capture them.,Mapping,09.18.2011,https://www.programmableweb.com/mashup/mapattack,"Google Maps, Geoloqi","Mapping, Games, Mapping, Mapping",http://mapattack.org/,,
128,A travel agency operated in Maldives. This website is one of the brands marketed by Island Voyage Pvt Ltd. and uses the Travel Booking Engine and Travelport APIs.,Search,09.17.2011,https://www.programmableweb.com/mashup/offersmaldives.com,"Travelport, Travel Booking Engine","Search, Travel, eCommerce",http://www.offersmaldives.com,,
129,Why dont you make money when you shorten your URLs? Shorten URLs using this app and earn money for traffic following links on your site. It is free to sign up and free to use. This application has not been developed by xa.ly but is provided by a third party developer to use the xa.ly api service to perform URL shortening.,Tools,09.17.2011,https://www.programmableweb.com/mashup/money-url-shortener,Xa.ly,"Tools, URL Shortener, Monetization",http://appworld.blackberry.com/webstore/content/30810?lang=en,,
130,"need a fix? want to fix a device? this app interface pulls thousands of guides for thousands of devices. Easy to follow and easy to search this is a great app for anyone to have in their toolbox.
""this came especially handy when i had to dissassemble my 4+ year old PS3 because it finally died on me but with one of my favorite game dvd disc stuck inside! I also like the step by step pictures that accompany the instructions. I like it very much and the scrolling speed dont matter to me! NICE JOB!!! i'm hoping to see updates and additions."" Quote from customer",Internet of Things,09.17.2011,https://www.programmableweb.com/mashup/fix-it-repair-guides-playbook,iFixit,"Internet of Things, Guides, Reference",http://appworld.blackberry.com/webstore/content/30812?lang=en,,
131,Uses Facebook and I Heart Quotes APIs to send math and physics quotes to your Android phone.,Humor,09.17.2011,https://www.programmableweb.com/mashup/math-quotes-android,"Facebook, I Heart Quotes","Humor, Social, Mobile",https://market.android.com/details?id=air.com.aiflex.QuoteApp.math.debug&feature=more_from_developer,,
132,"Uses the I Heart Quotes API and delivers ""one-liners"" to your Android phone.",Humor,09.17.2011,https://www.programmableweb.com/mashup/ultimate-one-liners-android,I Heart Quotes,"Humor, Mobile",https://market.android.com/details?id=air.com.aiflex.QuoteApp.oneliners.debug&feature=more_from_developer,,
133,"Android app with thousands of repair guides &amp; tutorials for game consoles, mobile phones, computers, household devices and cars.",Mobile,09.17.2011,https://www.programmableweb.com/mashup/fix-it-repair-guides-android,iFixit,Mobile,https://market.android.com/details?id=air.com.aiflex.mobile.ifixit&feature=search_result,,
134,"A way to share your pictures and files. Just tap and hold to push files between phones and tablets easily with no cables, no computer, no set up and no copy and paste. Currently for Android and Android Tablet.",Social,09.17.2011,https://www.programmableweb.com/mashup/ashare-over-air-sharing,Box,"Social, Mobile, Photos, Social",http://www.willpowell.co.uk/myaShare,,
135,"Frtr (pronounced ""fritter"") allows you to easily record then tweet a video recorded with your webcam.",Video,09.17.2011,https://www.programmableweb.com/mashup/frtr,"Twitter, Framey","Video, Social, Webcams",http://frtr.me,,
136,"Kids today won't know the shrill cry of a 9600 baud or the magical ""doodleeedoo"" of a 28.8 modem. Preserve a little slice of history by recording and publishing your best dialup modem impression.",Humor,09.17.2011,https://www.programmableweb.com/mashup/bleeoo,Framey,"Humor, Audio, Video, Social",http://bleeoo.com,,
137,"InstaMe is a simple way to see pictures posted on Instagram. Allows everyone to enjoy the Instagram experience, not just iPhone users.",Photos,09.15.2011,https://www.programmableweb.com/mashup/instame,"Google Maps, Instagram Graph","Photos, Social, Mapping",http://www.instame.com.br,,
138,"My Faves lets users browse and search the tweets they've marked as ""favorites"" over time.",Blogging,09.15.2011,https://www.programmableweb.com/mashup/my-faves-explore-your-twitter-favorites,Twitter,"Blogging, Social, Search",http://myfaves.sohailabid.com/,,
139,SMS Spreader is a Nexmo app that lets you blast SMS messages to your contact list using Google Spreadsheets. A Nexmo API key is required.,Mobile,09.15.2011,https://www.programmableweb.com/mashup/nexmo-sms-spreader,"Google Spreadsheets, Vonage Nexmo SMS","Mobile, Messaging",http://blog.nexmo.com/post/10239000590/spreader-sms-google,,
140,Jammap iPhone is a mobile version (for iphone or ipad) of the web application Jammap that allows users to listen to creative commons licensed music from Jamendo. Simply drag a map marker to a country and select albums to listen to.,Music,09.12.2011,https://www.programmableweb.com/mashup/jammap-iphone,"Google Maps, Jamendo","Music, Mapping, Mobile, Search",http://itunes.apple.com/us/app/jammap/id462801119?mt=8,,
141,Jammap is an application that allows the user to listen to licensed creative commons music from Jamendo through a map navigation. Drag the map marker to a country (or double click it) and select an album.,Music,09.12.2011,https://www.programmableweb.com/mashup/jammap,"Google Maps, Jamendo","Music, Search, Mapping",http://www.jammap.com,,
142,allSongsBy provides full song listings for any artist via YouTube's vast free music collection. Lists are organized by artist and album.,Music,09.10.2011,https://www.programmableweb.com/mashup/allsongsby,"YouTube, iTunes and iTunes Connect","Music, Search, Video",http://www.allsongsby.com,,
143,Sends a message to each mobile number specified using a simple form.,Messaging,09.10.2011,https://www.programmableweb.com/mashup/itduzzit-and-nexmo-send-sms-using-simple-form,Vonage Nexmo SMS,"Messaging, Messaging, Mobile",https://www.itduzzit.com/duzz/nexmo-send-sms-multiple,,
144,Use email to send SMS from your Nexmo account.,Messaging,09.10.2011,https://www.programmableweb.com/mashup/itduzzit-and-nexmo-send-multiple-sms-email,Vonage Nexmo SMS,"Messaging, Messaging, Mobile",https://www.itduzzit.com/duzz/nexmo-sms-bulk-send,,
145,"A new approach to providing more dynamic usage examples than you'll find in today's typically static English dictionaries. With it, users can search for a word and not only get sentences and audio pronunciations but also tagged and time-stamped videos of real people in real situations from YouTube speaking and using the word in context. Users can learn pronunciations more effectively by seeing the facial gestures needed to produce them and experience how words are really pronounced with other words and not just in isolation.
EspaÃ±ol: PronunciaciÃ³n de advertisement en InglÃ©s con vÃ­deo Â· Italiano: Pronuncia di advertisement in inglese con video PortuguÃªs: pronÃºncia de advertisement em InglÃªs com vÃ­deo Â· FranÃ§ais: Prononciation de advertisement en anglais avec la vidÃ©o",Audio,09.08.2011,https://www.programmableweb.com/mashup/how-to-pronounce-words-pronunciaci%C3%A3%C2%B3n-en-ingl%C3%A3%C2%A9s-pronuncia-inglese...,"YouTube, Bit.ly, Topsy","Audio, Dictionary, Video, Reference, Language",http://www.embedplus.com/dictionary/how-to-pronounce-words-and-use-them.aspx,,
146,Low cost airline routes mapped. Uses Google's Maps and AJAX Libraries and shows direct flights for most LCC in the world.,Mapping,09.08.2011,https://www.programmableweb.com/mashup/low-cost-map,Google Maps,"Mapping, eCommerce, Travel, Reference",http://lowcostmap.com,,
147,"Simple surveys to share with friends through Twitter, sms or email. Anywhere you can paste text, you can give a wedgie (a simple survey).",Surveys,09.07.2011,https://www.programmableweb.com/mashup/wedgies,"Twitter, Google Visualization, Bit.ly, SendGrid, Twilio SMS","Surveys, Reference, Messaging, Social",http://wedgi.es,,
148,"ManiadeCelular.com.br is a community for cell phone and electronics consumers. Ask and answer questions, read tips, reviews and ratings from other members or from the Mobile Mania staff. See releases from all major device manufacturers and carriers.",Telephony,09.06.2011,https://www.programmableweb.com/mashup/mania-de-celular,Yahoo Answers,"Telephony, Mobile, Social, Reference",http://www.maniadecelular.com.br,,
149,"Created for Photo Hack Day 2011, Tag Fight! participants send texts to ""fight"" over what type of photos to display full-screen.",Social,09.06.2011,https://www.programmableweb.com/mashup/tag-fight,"Flickr, Twilio","Social, Humor, Photos, Messaging, Mobile, Games",http://davidhuerta.me/tagfight,,
150,"This hack allows people to access their Yahoo! mail through a 1-800 number, using ANY touch-tone phone.
Press 0 to open, * and # to navigate, 7 to delete. We figure out which emails are important, and read them first. We summarize long emails so that you dont have to listen to all of it. If you want to talk to the person, just press 5 â€” weâ€™ll connect you.",Telephony,09.06.2011,https://www.programmableweb.com/mashup/yvmail-voice-mail-your-yahoo-mail,"Yahoo Mail, Yahoo Address Book, Twilio","Telephony, Telephony",http://arnab.org/blog/yvmail-yahoo-mail-phone-voicemail-hacku-hackday,,
151,"Nexmo can send a SMS message to each mobile number in a CSV file. Built with itDuzzit, a platform that offers pre-built integration and connectors for dozens of cloud (web) applications.",Messaging,09.05.2011,https://www.programmableweb.com/mashup/itduzzit-and-nexmo,Vonage Nexmo SMS,"Messaging, Mobile",https://www.itduzzit.com/duzz/nexmo-send-csv,,
152,Textuate provides a simple and powerful interface for users to send personalized messages to their entire customer bases.,Marketing,09.04.2011,https://www.programmableweb.com/mashup/textuate,Hoiio SMS,"Marketing, Messaging, Mobile",http://textuate.com/,,
153,Around! is an iPhone app built around the idea of location-based deals. Allows users to unlock special privileges at participating outlets in Singapore.,Mapping,09.04.2011,https://www.programmableweb.com/mashup/around,Hoiio SMS,"Mapping, Search, eCommerce, Mobile, Messaging",http://around.com.sg/,,
154,Flight planning app built around Google Maps.,Mapping,09.03.2011,https://www.programmableweb.com/mashup/flylogical-inavcalc,,"Mapping, Travel",http://flylogical.com,,
155,Easy way to listen music.,Music,09.02.2011,https://www.programmableweb.com/mashup/lookfm,YouTube,"Music, Video, Search",http://www.lookfm.com,,
156,"Vegas Vision is an interactive map of the Las Vegas Strip that combines the Google Maps API with several social media outlets to provide Las Vegas travelers up to date photos, videos, news, tips and current happenings about various points of interest in Las Vegas.",Reference,09.01.2011,https://www.programmableweb.com/mashup/vegas-vision,"Flickr, Google Maps, YouTube, Twitter, Foursquare","Reference, Visualizations, Social, Mapping",http://www.vegashotelhunt.com/map-las-vegas-strip/,,
157,Send and receive faxes directly to and from a Google Docs account with InterFAX. Send faxes by simply clicking a bookmarklet; receive faxes directly into your Google Docs folder. Logging on to the InterFAX control panel is not even necessary.,Fax,08.31.2011,https://www.programmableweb.com/mashup/fax-google-docs,Interfax,"Fax, Office, Cloud",http://www.interfax.net/en/lp/google_docs,,
158,Update your Facebook status with a phone call (India). Supports SMS integration &amp; voice to text transcription.,Messaging,08.30.2011,https://www.programmableweb.com/mashup/voicebuzz,"Facebook, KooKoo","Messaging, Telephony, Voice, Mobile, Social",http://www.kookoo.in/voicebuzz,,
159,"Popshared tracks thousands of headlines a day from over 100 well-known blogs and sites and ranks them in six categories, based on the number of retweets the headlines generate.",Feeds,08.30.2011,https://www.programmableweb.com/mashup/popshared,Twitter,"Feeds, News Services, Reference, Social",http://www.popshared.com,,
160,"Millions of products, large selection of brand shops, classified ads (USA, UK, Ireland, Canada, India), deals, rebates, clearances, promotions, specials and buying guides.",Search,08.29.2011,https://www.programmableweb.com/mashup/allinonemart,"Commission Junction, Oodle, LinkShare, Shopzilla","Search, eCommerce",http://www.AllinOneMart.com/,,
161,"""The only electronic comedy delivery service not on the internet."" Dial a phone number and hear a joke.",Telephony,08.29.2011,https://www.programmableweb.com/mashup/laugh-o-tron,Twilio,"Telephony, Mobile, Humor, Social",http://www.laughotron.com/,,
162,Click to call feature for luxury automobile dealership Benzel-Busch; sms marketing and service appointment scheduling.,Auto,08.29.2011,https://www.programmableweb.com/mashup/benzel-busch,"Facebook, Twilio, Twilio SMS","Auto, Search, eCommerce, Messaging, Mobile",http://www.benzelbusch.com/,,
163,SongVoodoo lets you find the name and artist of a song by texting in the lyrics. You can also hear a preview of the song by typing #play with the artistname and song name.,Reference,08.29.2011,https://www.programmableweb.com/mashup/songvoodoo,"Twilio, Twilio SMS","Reference, Messaging, Mobile, Music, Lyrics",http://www.songvoodoo.com/,,
164,"Make a Minyan allows members of a synagogue to be notified when short of the 10 men necessary to pray. Users subscribe to a minyan and can receive notifications via text message, email, or phone call. They can then respond if they are coming and say if they are bringing others.",Messaging,08.29.2011,https://www.programmableweb.com/mashup/make-minyan,"Twilio, Twilio SMS","Messaging, Reference, Social",http://www.makeaminyan.com/,,
165,Twilio MVC is a vb.net and ASp.Net MVC application demonstrating a welcome message and also the gather call as well as playing mp3 sounds over the line,Telephony,08.29.2011,https://www.programmableweb.com/mashup/twilio-mvc,"Twilio, Twilio SMS","Telephony, Messaging, Audio",http://twiliomvc.apphb.com/,,
166,"This app lets me search a database of music and listen to songs with my cell phone. I call or text 617-575-9567, say the name of a song or band I'd like to listen to, and hang up. A few seconds later, I get a call playing the song I requested. I can also text in a friend's phone number and a song I want to send my friend, and a second later, my friend gets a call playing that song. It's like having a personal DJ.",Personal Information Management,08.29.2011,https://www.programmableweb.com/mashup/personal-dj,Twilio,"Personal Information Management, Voice, Music",http://www.twilio.com/gallery/projects/Personal-DJ,,
167,IceCharge is a fraud detection and prevention service that is built on top of a digital profiling algorithm. The service tries to identify legitimate transactions based on trying to check the consistency of the persona behind that transaction.,Messaging,08.29.2011,https://www.programmableweb.com/mashup/icecharge,"Twilio, Twilio SMS","Messaging, Telephony, Security, Payments",http://www.icecharge.com/,,
168,"Impact is a web application to collect, organize, and share critical data on student attendance, character and academic mastery. Designed by a teacher, for teachers. Schools can send out school-wide blasts manually or automatically based on data. Teachers can share grades and progress with students, parents, and families via SMS.",Visualizations,08.29.2011,https://www.programmableweb.com/mashup/impact,"Google App Engine, Twilio, Twilio SMS","Visualizations, Social, Reference, Mobile, Education",http://www.impactschools.net/,,
169,"Quickly create customized surveys from simple to complex with SurveyShare. Reach participants through email, Facebook, Twitter and more. Collect and analyze results in realtime.",Search,08.29.2011,https://www.programmableweb.com/mashup/surveyshare,Twilio,"Search, Messaging, Visualizations, Surveys",http://www.surveyshare.com/,,
170,"Meedeor gives you a gallery to store and showcase your mobile photography. Post photos via email, text or iPhone app and explore them on your phone or computer. Connect with Facebook and Twitter to share your entries.",Mobile,08.29.2011,https://www.programmableweb.com/mashup/meedeor,"Facebook, Twitter, Twilio, Twilio SMS","Mobile, Visualizations, Photos, Social",http://meedeor.com/,,
171,"TrashedTweet is an application that lets you call in and leave a 10 second voicemail when you're out drinking. The voicemail is transcribed by Twilio and then the transcription, along with a link to the recording, is tweeted from the @TrashedTweet twitter account.",Social,08.29.2011,https://www.programmableweb.com/mashup/trashedtweet,"Twitter, Twilio","Social, Mobile, Telephony, Humor",http://trashedtweet.com/,,
172,"Voxora is an easy way to share voice messages from places you visit. Check in on foursquare then call voxora and leave a message, call and listen to messages left by everyone else.",Voice,08.29.2011,https://www.programmableweb.com/mashup/voxora,"Twilio, Twilio SMS, Heroku","Voice, Messaging, Mobile, Social",http://www.voxora.com/,,
173,TXT Beer is an app to quickly and easily get a beer's rating through SMS messaging. All you do is text the beer's name found on the label.,Beer,08.29.2011,https://www.programmableweb.com/mashup/txt-beer,"Twilio, Twilio SMS, Heroku","Beer, Social, Search, Reference, Messaging",http://txtbeer.com/,,
174,Textmob allows anyone to easily create an SMS group around a trip or event. Send the SMS group to friends and they can join the group also.,Mobile,08.29.2011,https://www.programmableweb.com/mashup/textmob,"Google App Engine, Twilio, Twilio SMS","Mobile, Messaging, Social",http://www.textmob.co/,,
175,"Voyager Accountable Messaging allows developers to create intelligent, location-based applications for iPhone, Android, BlackBerry and most consumer electronic devices. Provides a universal set of APIs including Twilio and Twilio SMS.",Messaging,08.29.2011,https://www.programmableweb.com/mashup/voyager-accountable-messaging,"Twilio, Twilio SMS","Messaging, Mapping, Mobile",http://www.recursionsw.com/Products/voyager.html,,
176,"Whenever you check in with Foursquare and you're near a transit stop, 4sqtransit will send back a text message with realtime schedule information for that location.",Mobile,08.29.2011,https://www.programmableweb.com/mashup/4sqtransit,"Twilio, Twilio SMS","Mobile, Messaging, Travel, Transportation",http://www.4sqtransit.com/,,
177,SendShorty is a Short Message Service (SMS) for business. Uses Twilio and Twilio SMS APIs.,Mobile,08.29.2011,https://www.programmableweb.com/mashup/sendshorty,"Facebook, Twitter, Twilio, Twilio SMS","Mobile, Messaging, Social",http://www.sendshorty.com/,,
178,"Notify registered eYouIn users of invitations to an event, reminders and cancellations.",Mobile,08.29.2011,https://www.programmableweb.com/mashup/eyouin-notifications,"Twilio, Twilio SMS","Mobile, Messaging, Social, Events",http://www.eyouin.com/,,
179,"Dial a phone number using any mobile phone and Call2Record begins recording immediately. Customers are sent a text message containing a URL link that allows them to listen, download or share the recording.",Messaging,08.29.2011,https://www.programmableweb.com/mashup/call2record,"Twilio, Twilio SMS","Messaging, Mobile, Social",http://calltorecord.com/,,
180,Eardrop uses the Twilio API to create a system where favorite comedians can call in and record messages. Each of these messages is then automatically compiled by a computer into a podcast and distributed via Earwolf's various channels.,Voice,08.29.2011,https://www.programmableweb.com/mashup/eardrop,Twilio,"Voice, Social, Mobile, Messaging, Humor",http://www.earwolf.com/show/eardrop/,,
181,A call recording service that uses Heroju and Twilio APIs. Works with any phone including cell phones.,Reference,08.29.2011,https://www.programmableweb.com/mashup/saveyourcall,"Twilio, Heroku","Reference, Telephony, Mobile, Messaging",http://www.saveyourcall.com/,,
182,"Natural hot and mineral springs across the United States. Interactive maps, user reviews and GPS coordinates for each listing.",Mapping,08.28.2011,https://www.programmableweb.com/mashup/hot-tubbers,Google Maps,"Mapping, Search, Reference",http://hottubbers.org,,
