,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
91,"Locate all cell towers and transmitter / receiver stations across Canada. Represents the mobile infrastructure for all Canadian mobile wireless carriers (Rogers, Bell, Telus, Wind, Videotron, etc). Smartphone friendly.",Mobile,01.03.2011,https://www.programmableweb.com/mashup/canadian-cell-tower-finder,"Google Maps, geocoder, Loxcel","Mobile, Reference, Search, Mapping",http://www.loxcel.com/celltower,,
92,"Locate and connect to 3,000 indoor and outdoor skating rinks across Canada. Supports click-to-call app. Smartphone friendly.",Mobile,01.03.2011,https://www.programmableweb.com/mashup/canadian-skating-rink-arena-finder,"Google Maps, geocoder, Loxcel","Mobile, Reference, Search, Mapping",http://loxcel.com/skate,,
93,"Locate and connect to 3,700+ Tim Hortons / Coldstone Creamery stores across Canada and United States. Supports click-to-call. Smartphone friendly.",Mobile,01.03.2011,https://www.programmableweb.com/mashup/tim-hortons-store-finder,"Google Maps, geocoder, Loxcel","Mobile, Reference, Search, Mapping",http://loxcel.com/tims,,
94,"Locate and connect to 18,000+ Starbucks stores, including those open right now. Supports click-to-call. Smartphone friendly.",Mapping,01.03.2011,https://www.programmableweb.com/mashup/starbucks-store-finder,"Google Maps, geocoder, Loxcel","Mapping, Food",http://www.loxcel.com/sbux,,
95,"When you ever need the pronunciation of a word, send the word via SMS to ""SayIt ☎"" at 917.740.1911. You'll receive a call with the pronunciation (if found), and also an optional definition!",Dictionary,01.03.2011,https://www.programmableweb.com/mashup/sayit,"Twilio, Wordnik, Forvo","Dictionary, Voice, Messaging",http://sayit.solid1pxred.com/,,
96,Track cost of manufacturing using text messages to enter some tracking info such as time clock and inventory usage.,Time Tracking,01.03.2011,https://www.programmableweb.com/mashup/invenbin,"Twitter, OneLogin, .tel",Time Tracking,http://invenbin.com,,
97,"Throwing a party? With djtxt you can set up a crowdsourced party playlist in one click.
Your party guests send in song requests by text message, and djtxt plays their tunes.",Messaging,01.03.2011,https://www.programmableweb.com/mashup/djtxt,"Last.fm, Twilio, Tinysong, Grooveshark","Messaging, Music, Music, Crowdsourcing",http://djtxt.me,,
98,Search eBay in Your language(as long as it is on Google Translate list).,Translation,01.03.2011,https://www.programmableweb.com/mashup/manyatonce,"eBay, Google Cloud Translation","Translation, eCommerce, Search",http://www.manyatonce.com/,,
99,See if it will freeze in your area tonight. Uses HTML5 and is geolocation-enabled to quickly check weather conditions on mobile and desktop browsers.,Weather,01.01.2011,https://www.programmableweb.com/mashup/will-it-freeze-tonight,GeoNames,"Weather, Mapping",http://www.willitfreezetonight.com,,
100,"SchoolAndHousing offers school-centered online real estate searches. Search school by API test scores, region, zip code, city, county or address. Users can also search elementary, middle and high school overlapped attendance areas. Search detailed school information including test scores, demographic information, etc. and cross-reference with a local housing search.",Real Estate,12.31.2010,https://www.programmableweb.com/mashup/schoolandhousing,"Google Maps, Zillow, Oodle, GreatSchools","Real Estate, Search, Mapping",http://schoolandhousing.com/home/index.html,,
101,mashmush is a free service to stream music from the internet to your computer. Google Chrome extension is available.,Music,12.30.2010,https://www.programmableweb.com/mashup/mashmush,"YouTube, Last.fm, Google App Engine","Music, Search",http://www.mashmush.com/,,
102,"Firefox add-on. Pulls data from CrunchBase (funding/exit details), LinkedIn (employees), Quantcast/Compete (monthly uniques), Alexa (traffic rank), and Google/Bing/Yahoo (backlinks) on the website being viewed.",Reference,12.30.2010,https://www.programmableweb.com/mashup/web-startup-toolbar,"Alexa Web Information Service, Compete, LinkedIn, CrunchBase","Reference, Search",https://addons.mozilla.org/en-US/firefox/addon/web-startup-toolbar/,,
103,"Firefox add-on. Quickly look people up by highlighting their full name on a page and then right-clicking to search for them across Google, LinkedIn, Wikipedia, Facebook and more.",Search,12.30.2010,https://www.programmableweb.com/mashup/people-lookup,"Facebook, Twitter, LinkedIn, CrunchBase, Wikipedia","Search, Social",https://addons.mozilla.org/en-US/firefox/addon/people-lookup/,,
104,Molu's short to long URL conversion instant messenger bot. Input a short URL (hundreds of short URL services supported) and the bot shows you the corresponding long URL. The service uses Longurl.com API and is meant for non-commercial use only.,Chat,12.30.2010,https://www.programmableweb.com/mashup/molu-short-to-long-url-converter,LongURL,"Chat, URL Shortener",http://themolu.wordpress.com/2010/12/30/molu-launches-two-new-bots/,,
105,An instant messenger bot to search for full forms of abbreviations. If you type ROFL in your GTalk/Jabber window you get all the possible full forms of the abbreviation. The service uses Abbreviations.com API and is meant for non commercial use only.,Humor,12.30.2010,https://www.programmableweb.com/mashup/molu-abbreviations-bot,Abbreviations,"Humor, Reference, Chat",http://themolu.wordpress.com/2010/12/30/molu-launches-two-new-bots/,,
106,A mashup that imports missed connection data from craigslist and locates them on the google map. The time slider on the top of the map enables users to go back the past 10 days. A submission page with a drawing board is provided so users can submit their missed connection via the website with a drawing.,Mapping,12.29.2010,https://www.programmableweb.com/mashup/youwerecute,Google Maps,"Mapping, Search, Social",http://www.youwerecute.com,,
107,"This browser based geography quiz uses Google Maps to present a blind map, where the user has to find a given location.",Games,12.28.2010,https://www.programmableweb.com/mashup/map-game,"Google Maps, Wikipedia","Games, Humor, Mapping",http://www.map-game.com,,
108,"Share your fashion style with friends on Facebook. Find beautiful dresses, stunning accessories and favorite designer brands.",Mobile,12.28.2010,https://www.programmableweb.com/mashup/ifashion-android-application,"Facebook, Empora Evergreen","Mobile, Social, Search, eCommerce",https://play.google.com/store/apps/details?id=air.com.aoflex.iFashion&feature=search_result,,
109,Fast and easy street viewing search. Simply start typing your address.,Search,12.27.2010,https://www.programmableweb.com/mashup/showmystreet.com,Google Maps,"Search, Mapping",http://showmystreet.com,,
110,"Search, compare and buy robes on French shopping websites. Uses the Shopping.com API.",eCommerce,12.27.2010,https://www.programmableweb.com/mashup/robe-de-soir%C3%A9e,Shopping.com,"eCommerce, Search",http://www.unerobe.com/,,
111,"Hoverme is a browser add-on which adds contextual social information about who you follow on Twitter. After you install the add-on, which works with Firefox, Chrome, and IE, when you hold your mouse or cursor over someone’s name on Twitter.com, it brings up a window that shows links to that person’s profiles on other social networks and media sites.",Social,12.26.2010,https://www.programmableweb.com/mashup/hoverme,"Qwerly, Kynetx","Social, Search",http://www.hvr.me,,
112,"View tweets on Google Earth. This Google Earth plug-in allows you to navigate and explore geographic data on a 3D globe using a web browser. The plug-in is also used on Earth view in Google Maps. If you want to embed the Google Earth plug-in on your website, visit the Google Earth API site to learn more.",Visualizations,12.25.2010,https://www.programmableweb.com/mashup/twitter-earth,"Twitter, Google Earth","Visualizations, Social, Mapping",http://www.twitter-earth.com,,
113,Lets you take any Facebook profile (your own if you login) and create a puzzle from it. You can play on-site or copy this puzzle right to your mobile phone as HTML5 mobile web application,Humor,12.24.2010,https://www.programmableweb.com/mashup/puzzle-facebook,Facebook,"Humor, Social",http://linkstore.ru/fbpuzzle/,,
114,Bookflavor is a book discovery application which helps you taste books by showing reviews from many different sources.,Books,12.24.2010,https://www.programmableweb.com/mashup/bookflavor,"Amazon Product Advertising, Twitter, Goodreads, Facebook Graph","Books, Recommendations",http://bookflavor.com,,
115,"FiWiStore provides a pleasant online shopping experience for internet user. Search, buy and review products through our easy to use online store.",eCommerce,12.23.2010,https://www.programmableweb.com/mashup/fiwistore,Amazon Product Advertising,"eCommerce, Search",http://www.fiwistore.com,,
116,"Access to all of your local Groupon deals, even the ones that don't reach your mailbox. Find out about deals in other cities that you can participate in. Uses Groupon API and offers email support.",Search,12.23.2010,https://www.programmableweb.com/mashup/groupon-groupie,Groupon,"Search, eCommerce",http://www.groupongroupie.com/forum/,,
117,"A meta search engine with images, videos and news.
Enabled by social search.",Search,12.23.2010,https://www.programmableweb.com/mashup/lixam-search-engine,"Twitter, Wikipedia, Bing","Search, Social",http://lixam.com/,,
118,A Google-like instant lyrics search website using musiXmatch's API and YouTube to listen to songs.,Music,12.22.2010,https://www.programmableweb.com/mashup/jiffy-lyrics,"YouTube, Last.fm, iTunes and iTunes Connect, MusixMatch","Music, Search, Reference, Search, Lyrics",http://www.jiffylyrics.com/,,
119,Utility for finding the best price between the two biggest online vendors: eBay and Amazon. AVI Geeks allows you to easily compare prices between their listings of electronics. Products are supplied from multiple vendors so buyer beware.,eCommerce,12.22.2010,https://www.programmableweb.com/mashup/avi-geeks,"eBay, Amazon Marketplace Web Service","eCommerce, Search, Reference",http://www.avigeeks.com,,
120,"nthCaller allows you to run 'caller number --' contests from your computer.
Just pick a number and the winning call will be transferred to your phone.",Telephony,12.20.2010,https://www.programmableweb.com/mashup/nthcaller,Twilio,"Telephony, Social",http://nthcaller.com/contest,,
121,"New Zealand garage sale application using Google Maps, Facebook and Streetview.",Search,12.20.2010,https://www.programmableweb.com/mashup/garage-sale-application,"Google Maps, Facebook","Search, Mapping",http://www.salecator.co.nz,,
122,"Search within Outside.in’s local news feeds with yolink-expanded results. See relevant keywords highlighted right in the results, then save or share with yolink-enabled tools.",Search,12.20.2010,https://www.programmableweb.com/mashup/yolink-outside.-mashup,"Outside.in, Yolink","Search, News Services",http://demo2.yolink.com/outsidein/,,
123,"Uses the yolink search API to return expanded keyword search information from the government’s PubMed medical database, allowing quick review for relevant information.",Search,12.20.2010,https://www.programmableweb.com/mashup/yolink-pubmed-mashup,Yolink,Search,http://demo2.yolink.com/pubmed/,,
124,"Greener pastures ranks U.S. cities based on the greenness of their available housing stock. In a graph, each line represent a city's greenness over time. You can hover over a line to see which city it represents and compare.",Visualizations,12.20.2010,https://www.programmableweb.com/mashup/greener-pastures,"Zillow, Brighter Planet CM1","Visualizations, Real Estate, Search",http://gr.eenerpastur.es,,
125,Track FedEx packages--with per-segment CO2 estimates.,Sustainability,12.20.2010,https://www.programmableweb.com/mashup/yaktrak,"FedEx, Brighter Planet CM1","Sustainability, Environment, Shipping",http://yaktrak.org,,
126,"Join the Twitter Voice website, sync your twitter account and you will be given a telephone number to call. Call the telephone number,record your voice and your followers will be notified of your new audio tweet. Only works in India for now.",Humor,12.20.2010,https://www.programmableweb.com/mashup/twitter-voice,"Twitter, KooKoo","Humor, Messaging, Social, Telephony, Voice",http://www.kookoo.in/twittervoice/,,
127,A small IM bot that converts RSS to IM. You must use a Jabber/XMPP client.,Feeds,12.20.2010,https://www.programmableweb.com/mashup/notifixlite,"PubSub, Google App Engine, Superfeedr","Feeds, Mobile, Messaging",http://notifixlite.appspot.com/,,
128,"A portal for the UK's leading live entertainment locations featuring traditional theaters, concert halls, night clubs, arenas etc.. Listed by county or region. Simply select your chosen area from the menu and click on ""Visit Website"", which will be displayed on the map.",Search,12.19.2010,https://www.programmableweb.com/mashup/livemap-theatres-venues,Google Maps,"Search, Mapping",http://www.livemapuk.co.uk/uk/theatres-and-venues.html,,
129,"A directory that details a range of useful information and locations such as car parks, cash machines, recycling banks, post offices, emergency contacts plus much more in the city of Lincoln, UK.",England,12.19.2010,https://www.programmableweb.com/mashup/livemap-lincoln-essentials,Google Maps,"England, Visualizations, Search, Mapping",http://www.livemapuk.co.uk/lincoln/essentials.html,,
130,"Plots the location of over 130 zoos, safari parks, butterfly farms and other wildlife attractions throughout the UK.",Mapping,12.19.2010,https://www.programmableweb.com/mashup/livemap-wildlife-parks,Google Maps,"Mapping, Search, England, Visualizations",http://www.livemapuk.co.uk/wildlife-attractions/uk.html,,
131,"A portal to roadworks information published by local and national highway authorities (UK). Please note the map itself does not plot the works. In addition the site provides links to real time traffic information providers, Jamcamss and regional abnormal loads notification &amp; procedures.",England,12.19.2010,https://www.programmableweb.com/mashup/livemap-roadworks,Google Maps,"England, Visualizations, Search, Mapping",http://www.livemapuk.co.uk/uk/roadworks.html,,
132,"Location guide to football clubs in the top 16 divisions of English Football. Covers the Premier League, Football League &amp; the top twelve divisions in non-league football.",Visualizations,12.19.2010,https://www.programmableweb.com/mashup/livemap-english-football-ground-guide,Google Maps,"Visualizations, Search, Mapping, England",http://www.livemapuk.co.uk/english-football-grounds/home.html,,
133,"TwitterCamp is an application that shows Twitter messages on the screen in a format that is easy and quick to view. It is designed for conferences, events and seminars where showing public Twitter streams makes the event enjoyable.",Visualizations,12.18.2010,https://www.programmableweb.com/mashup/twittercamp,"Twitter, Twilio, Twilio SMS","Visualizations, Search, Social, Blogging",http://quetwo.com/projects/twittercamp/,,
134,Traffic Amigo provides early warning of traffic accidents and delays. Customers receive traffic alerts via SMS.,Telephony,12.18.2010,https://www.programmableweb.com/mashup/traffic-amigo,"MapQuest, Twilio, Twilio SMS","Telephony, Mobile, Messaging, Travel",http://trafficamigo.com/,,
135,A simple wait list management app. It's meant to replace the expensive pager systems typically found at restaurants and other businesses that make patrons wait. TextWhosNext sends patrons a text notification when they're up next.,Telephony,12.18.2010,https://www.programmableweb.com/mashup/textwhosnext,"Twilio, Twilio SMS","Telephony, Messaging",http://textwhosnext.net/,,
136,"Use text messages instead of a checkbook to balance your checking account. Instead of one person controlling a checkbook, both people can text their incoming and outgoing cash flow so chext can do the math and keep both of you up to date effortlessly.",Telephony,12.18.2010,https://www.programmableweb.com/mashup/chext,"Twilio, Twilio SMS","Telephony, Reference, Mobile, Messaging",http://www.chext.net/,,
137,"Instantly call everyone in your team using group call and toll-free conference calls for team leaders. Call at any time with no need to schedule, or hold scheduled calls with up to 20 participants.",Telephony,12.18.2010,https://www.programmableweb.com/mashup/junctionvox,"Twilio, Twilio SMS","Telephony, Mobile, Social",http://www.junctionvox.com/,,
138,Incentify.it allows you to create a list of incentives to reward yourself for getting things done and keeps you reminded by email or text.,Humor,12.18.2010,https://www.programmableweb.com/mashup/incentify.it,"Twilio, Twilio SMS","Humor, Messaging, Telephony, Mobile",http://www.incentify.it/,,
139,"Cognotix is an easy way for businesses of all sizes to contact with their customers via telephone or the Internet. Using an intutive web-based management console, you can quickly create and deploy feedback response interfaces to your customers in the way that's most convenient for them to respond. Each survey is automatically assigned a unique survey key that customers use to access your survey via a branded web page or a toll-free telephone number.",Telephony,12.18.2010,https://www.programmableweb.com/mashup/cognotix,Twilio,Telephony,http://cognotix.com/,,
140,"KLIK Radio accepts song requests via text. Just text title and artist to our phone number, and it'll be added to the queue.",Telephony,12.18.2010,https://www.programmableweb.com/mashup/klik-song-requests,"Twilio, Twilio SMS","Telephony, Messaging, Humor, Music, Social, Mobile",http://www.klikradio.org/newmanager.php,,
141,Blizzalert makes it so you never a miss a great day on the mountain. You select which ski areas you want to watch and Blizzalert will send text message alerts when storms are coming through.,Telephony,12.18.2010,https://www.programmableweb.com/mashup/blizzalert-0,"Twilio, Twilio SMS","Telephony, Mobile, Travel, Messaging",https://blizzalert.com/,,
142,"Speed Dial Group Messaging allows you to quickly get in touch with your group. Make one phone call, record your message and it is sent out to your entire group by voice, email and text message.",Telephony,12.18.2010,https://www.programmableweb.com/mashup/speed-dial-group-messaging-service,Twilio,"Telephony, Social, Mobile, Messaging",http://speeddialhq.com/,,
143,"Pushr is a tool for small businesses to connect with their customers in a more direct way over SMS. It allows users to schedule groups of messages, organize contacts and maintain a SMS log of their communications with customers.",Messaging,12.18.2010,https://www.programmableweb.com/mashup/pushr,"Twilio, Twilio SMS","Messaging, Social, Telephony",http://pushr.net/,,
144,"Just Remind It is an iPhone application to send call-based voice reminders to yourself, friends, colleagues and clients. Send automatic reminders and get your tasks done.",Mobile,12.18.2010,https://www.programmableweb.com/mashup/just-remind-it,Twilio,"Mobile, Telephony",https://justremindit.com/,,
145,Surveilio Force takes the standard Salesforce approach to surveys and incorporates Twilio to provide phone-based and online surveys.,Telephony,12.18.2010,https://www.programmableweb.com/mashup/surveilio-force,"Salesforce, Twilio","Telephony, Mobile",https://login.salesforce.com/?startURL=/packaging/installPackage.apexp%3Fp0%3D04tC0000000pVpv,,
146,"MemoryAide.com helps people remember anything from birthdays and doctor appointments, to picking up milk on the way home from work. Simply schedule an email, text message or phone call reminder for yourself, friend or family member.",Telephony,12.18.2010,https://www.programmableweb.com/mashup/memoryaide.com,Twilio,"Telephony, Mobile",http://www.memoryaide.com/,,
147,"SUVs for Sale offers free classified ads for buying and selling Sport Utility Vehicles (SUV). SUVs are considered vehicles which can go off road, are usually 4x4, and have good towing abilities. Offers over 139 popular SUV makes and models.",eCommerce,12.18.2010,https://www.programmableweb.com/mashup/suvs-sale,Google Base,"eCommerce, Search",http://www.suvsforsale.org/,,
148,"Voicendo provides a user interface for small businesses and independent professionals to manage their incoming phone calls (even SMS) routed according to their call rules, routes and variables, anywhere and however they like. Supports toll-free and local numbers. Port existing numbers for $5 a month.",Telephony,12.18.2010,https://www.programmableweb.com/mashup/voicendo,Twilio,"Telephony, Messaging, Mobile",http://www.voicendo.com,,
149,"Site details events in the County of Devon (UK), featuring town shows, carnivals, farmers markets etc. Works on a three month forward basis, presently showing events for Dec to Feb. Also links to a Devon live entertainment page which features the leading theaters and venues in the region, a Devon attractions site detailing and a wide variety of things to do and places to visit.",Visualizations,12.18.2010,https://www.programmableweb.com/mashup/livemap-devon,Google Maps,"Visualizations, Events, Search, Mapping, Reference",http://www.livemapuk.co.uk/devon/home.html,,
150,"The newborn YouLine Internet audio broadcast FM radio. I'll play 365 days 24 hours non-stop Western charts. When you want to check the latest Western hits, with music when I want now, and when I got tired to My Playlist, Recommended to those who need nothing if you have the music to skip and repeat.
youtube do not even have a FM broadcast?",Video,12.16.2010,https://www.programmableweb.com/mashup/youline,"YouTube, Last.fm, Yahoo Music Engine","Video, Music, Music",http://youline.xexy.jp/,,
151,"Loqi.me allows mobile users to send an emergency GPS beacon to a real-time map. Crises responders can view all of the help requests on the webpage, along with hospitals and fire stations, real-time 911 calls related to natural disasters. Ground teams can easily use Loqi.me on their mobile phones and it supports subscription to group messages via SMS, AIM, Jabber and Twitter. No application installation is required.",Mobile,12.16.2010,https://www.programmableweb.com/mashup/loqi.me,Tropo Scripting,"Mobile, Messaging, Mapping",http://loqi.me/pdx/welcome.php,,
152,"A central hub for discovering, keeping track of and discussing the restaurants seen on shows like Diners, DriveIns and Dives, Man v. Food and more.",Travel,12.16.2010,https://www.programmableweb.com/mashup/tvfoodmaps,"Google Maps, YouTube, Google AdSense, Google Spreadsheets, Google Static Maps, Foursquare, Twilio SMS, CityGrid, Google Maps Places, Google Geocoding","Travel, Search, Food, Mapping",http://www.tvfoodmaps.com,,
153,"Blizzalert is a service that helps skiers/snowboarders never miss a good day on the mountain. You select which ski areas you want to watch, and you get text message alerts when snow is coming through.",Messaging,12.16.2010,https://www.programmableweb.com/mashup/blizzalert,"NOAA National Weather Service (NWS) NDFD SOAP, Twilio, Twilio SMS, Stripe","Messaging, Travel, Mobile, Telephony",https://blizzalert.com/,,
154,"Whaddado is a Social bookmarking site for events and things to do Whaddado, add your fav websites, create lists and share them with friends. Discover new things to do and follow our experts to find out the coolest things around the world.",Social,12.16.2010,https://www.programmableweb.com/mashup/whaddado,"Flickr, YouTube, Yahoo Geocoding, Facebook, Amazon EC2, Twitter, Yelp Fusion, Yahoo Weather, AlchemyAPI","Social, Events, Bookmarks",http://whaddado.com,,
155,Dictionary for iPhone or iPad.,Telephony,12.15.2010,https://www.programmableweb.com/mashup/definition-app,Forvo,"Telephony, Reference, Mobile",https://itunes.apple.com/app/definition/id398934629?mt=8,,
156,"Shipmate enables FedEx customers to process shipments, print labels and track shipments using Chatter without ever leaving Salesforce CRM.
Shipmate is 100% native and free. By using Shipmate with Salesforce users qualify for up to 26% discount on FedEx costs.",Chat,12.15.2010,https://www.programmableweb.com/mashup/zenkraft-shipmate-fedex-salesforce,"FedEx, Salesforce","Chat, Shipping",http://www.zenkraft.com,,
157,devChirp is the best place to find top software developers and designers around the world and take a peek at what they are upto. We cherry pick public twitter profiles and organize them such that it is easy to discover right people.,Blogging,12.15.2010,https://www.programmableweb.com/mashup/devchirp,Twitter,"Blogging, Application Development",http://www.devchirp.com,,
158,"This is the 3rd in the ""moveable"" series, that started with Moveable Weather, and then moved on to Moveable Tides. This time, this Tropo/Google Latitude/Wikipedia mashup reads to from Wikipedia pages about places registered on the National Registry of Historic Places. (U.S only). You can surf virtually, or actually visit the locations with your GPS-enabled phone.",Mobile,12.14.2010,https://www.programmableweb.com/mashup/moveable-history,"Wikipedia, Tropo Scripting, Voxeo, Google Latitude","Mobile, Voice, Mapping, History",http://moveable-weather.appspot.com/history_demo,,
159,"EmbedPlus allows you to seamlessly and freely upgrade video embeds with attractive features that popular video players do not currently offer. Given a YouTube link and a few seconds, our first release applies APIs to generate enhanced embed code that adds features like: familiar DVD-like controls, section cutting/chopping, real-time Internet reactions, third-party annotations, and more. We think that EmbedPlus could be useful to bloggers, commenters, and anyone wanting to offer viewers more without having to actually alter original video content.",Video,12.13.2010,https://www.programmableweb.com/mashup/embedplus,"YouTube, Bit.ly, Topsy","Video, Motion, Video",http://www.embedplus.com/,,
160,Allows you to create and play a quiz about geography using Google Maps.,Humor,12.13.2010,https://www.programmableweb.com/mashup/quizgeo,Google Maps,"Humor, Mapping, Games",http://www.quizgeo.com/,,
161,"An outbound dialing and transcription service mashup for Christmas called SantaCall.Us using the Tropo phone API. This service allows you to enter a loved one’s phone number and name from the site to have Santa Claus call them to wish them Merry Christmas. If you include your email address in the form, Santa will proceed to ask them for a Christmas wish. Wishes are then transcribed in real time and emailed back to you for shopping ideas.",Telephony,12.11.2010,https://www.programmableweb.com/mashup/santacall.us,Tropo Scripting,"Telephony, Humor, Voice, Holidays, Holidays",http://santacall.us,,
162,"Musikki is a music search engine that gives you all the information in a single page with a single search. Music videos, biography, photos, agendas and more just 1 click away.",Music,12.11.2010,https://www.programmableweb.com/mashup/musikki,"Flickr, Amazon Product Advertising, Google Maps, YouTube, Last.fm, Twitter, Musikki Music","Music, Search",http://www.musikki.com/,,Web
163,"fflap is a collection of tools and services that uses social networks as a platform for eBay. The basic tools enable a user to search for listings, select the relevant items to tell their social networks about, add a personalized message, schedule when to inform social networks then track and graphically report the success of the fflapped message through bidding to sale.",Social,12.10.2010,https://www.programmableweb.com/mashup/fflap,"PayPal, eBay, Facebook, Twitter, Google Chart","Social, Auctions, Search, eCommerce",http://fflap.com/,,
164,YourTraces is a people search engine that traces biographies available online. Most of the site is in German.,Reference,12.10.2010,https://www.programmableweb.com/mashup/yourtraces,Wikipedia,"Reference, Search",http://www.yourtraces.com/,,
165,Glancely lets you search Etsy at a glance. Start typing and your search results appear instantly below. Hover over an image to get a closer look. Click to see the item on Etsy and buy it. Looking for something in a particular color? Just click one of the color icons to filter by that color. You can sort by price also.,eCommerce,12.07.2010,https://www.programmableweb.com/mashup/glancely,"Commission Junction, Etsy","eCommerce, Search, Visualizations",http://www.glancely.com/,,
166,"EtsyEspy is a buyer's tool for browsing the vast collection of listings available on Etsy. Select a filter, then EtsyEpsy will display listings in a Photo gallery. Runs either in your browser window or in full screen mode. Moving your cursor over hidden listings will bring them to the top. If there's a particular listing of interest, click on it and the listing's Etsy page loads.",eCommerce,12.07.2010,https://www.programmableweb.com/mashup/etsy-espy,Etsy,"eCommerce, Search",http://www.tools4etsy.com/apps/etsyespy/,,
167,"Tools For Etsy is a free service for buyers, sellers and developers built to simplify and enhance the Etsy community experience. Tag Wars, Consolidated Feedback and free advertising are just some of the many tools and resources available.",eCommerce,12.07.2010,https://www.programmableweb.com/mashup/tools-etsy,Etsy,"eCommerce, Search",http://www.tools4etsy.com,,Web
168,"FotoFuze is a professional 3D product photography and 2D image enhancement service. Make professional product photography out of ordinary photographs from ordinary cameras, for free, then add them to your Etsy listings.",eCommerce,12.07.2010,https://www.programmableweb.com/mashup/fotofuze,"Twitter, Etsy","eCommerce, Photos",http://fotofuze.com,,
169,"connectme.cc is a quick and easy way to share your contact information with anyone on the go. Send one text message with your email, phone number or Twitter username and connectme.cc will automagically deliver a message to them with your business card. This solution does not require you to share the same device, application or social network to connect.",Messaging,12.07.2010,https://www.programmableweb.com/mashup/connectme.cc,"Facebook, Twitter, Twilio","Messaging, Mobile, Social, Messaging",http://connectme.cc,,
170,WishGenies lets you ask for gift recommendations for those on your shopping list. You'll get great ideas because WishGenies asks people who like the same things as your recipient.,eCommerce,12.04.2010,https://www.programmableweb.com/mashup/wishgenies,"Amazon Product Advertising, Facebook","eCommerce, Social",http://apps.facebook.com/wishgenies/,,
171,"A website which provides deal tracking and price analysis for outdoor gear. Offers a price history and price comparison tool, as well as email and text alerts.",eCommerce,12.04.2010,https://www.programmableweb.com/mashup/gearbum,"AvantLink, Google Visualization","eCommerce, Search, Sports",http://gearbum.net,,
172,"Jopedia Supreme Encyclopedia serves you web pages, tweets, videos, images and encyclopedia articles about your query.",Search,12.03.2010,https://www.programmableweb.com/mashup/jopedia-supreme-encyclopedia,"Flickr, YouTube, Twitter, Yahoo BOSS, Wikipedia",Search,http://www.jopedia.com,,
173,"WordPress plugin that lets you embed various Facebook objects by just pasting the URL anywhere in a post or page content. Supports Facebook albums, events, notes, videos, groups, pages, and individual pictures.",Blogging,12.03.2010,https://www.programmableweb.com/mashup/embed-facebook,Facebook,"Blogging, Widgets, Social",http://sohailabid.com/projects/embed-facebook/,,
174,FriendLynx enables you to find your Facebook friends on Twitter and follow them in a couple of clicks. You can also create Twitter lists with your Facebook friends and follow then through these lists. Also installing this application will help your Facebook friends to find you on Twitter.,Blogging,12.02.2010,https://www.programmableweb.com/mashup/friendlynx,"Facebook, Amazon EC2, Twitter","Blogging, Social, Search",http://apps.facebook.com/friendlynx/,,
175,"Busylunches (BL) is your Social Eating Experience at Work. You can simply enjoy the way you organize your lunch event with colleagues/friends. With BL, you can : * create a lunch with your colleagues/friends * find closest venues to your address * earch foursquare venue alternatives for your lunch * organize other events like dinner,breakfast, birthday party, team event etc. * lots of other stuff with your imagination
We invite you to have this experience with BusyLunches and share it with others.",Restaurants,12.02.2010,https://www.programmableweb.com/mashup/busylunches,"LinkedIn, Foursquare","Restaurants, Mapping, Business, Social",http://www.busylunches.com,,
176,Google Latitude and Google Maps mashup displaying live camera streams from around the world. Click the markers to watch in real time.,Mapping,12.01.2010,https://www.programmableweb.com/mashup/geocam,"Google Maps, Google Latitude","Mapping, Photos, Video",http://www.geocam.tv,,
177,"CheckinSpy lets you view the places that you and your friends have checked in, using Google Street View. You can look at recent checkins that you or your friends have posted, or search for a specific friend.",Mapping,11.30.2010,https://www.programmableweb.com/mashup/checkinspy,"Google Maps, Facebook","Mapping, Mobile, Social",http://apps.facebook.com/checkinspy/,,
178,"SweetSearch, a Search Engine for Students, searches only the 35,000 Web sites that its staff of research experts and librarians and teachers have evaluated and approved when creating the content on findingDulcinea. Yolink helps decide which ones are most relevant.",Search,11.29.2010,https://www.programmableweb.com/mashup/sweetsearch,Yolink,"Search, Education",http://www.SweetSearch.com,,
179,Twitter cartoons. Each cartoon's text is populated by tweets on each subject. Browse through the selection of cartoons in the menu.,Visualizations,11.29.2010,https://www.programmableweb.com/mashup/tweetoon,Twitter,"Visualizations, Blogging, Social, Humor",http://www.tweetoon.co.uk/,,
180,A resource for california parents and home buyers to explore the performance of their local school. Displays schools color coded by their rank and API scores.,Mapping,11.28.2010,https://www.programmableweb.com/mashup/api-scores,Google Maps,"Mapping, Education",http://www.apiscores.com,,
181,"""BingAgain"" is a search engine developed with the aim of providing the BEST relevant results to users. What makes it unique? : You got to see ‘web’, ‘images’, ‘videos’, ‘news’, all results simultaneously in a single page. Not only this, but results (presently web only) are sorted out according to their popularity on “Facebook” which no doubt increases search result quality as well as their relevance.",Search,11.27.2010,https://www.programmableweb.com/mashup/bingagain,"Microsoft Bing, Facebook","Search, Photos, Social, Video",http://www.bingagain.com,,
182,"Free control and automation engineering ebooks, This site developed by MSN API and Yahoo Boss Api.",Search,11.26.2010,https://www.programmableweb.com/mashup/control-manuals,"Yahoo BOSS, Bing","Search, eBooks",http://controlmanuals.com,,
