,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
107,See the path for the 2008 Beijing Olympics torch.,Mapping,04.10.2008,https://www.programmableweb.com/mashup/2008-beijing-olympics-torch-relay-path,Google Maps,"Mapping, Sports",http://www.mibazaar.com/beijing2008.html,,
108,"A community-based expert system for answers, questions and problems. Integrates Yahoo Answers API.",Search,04.09.2008,https://www.programmableweb.com/mashup/iamdanielle,"Google Search, Yahoo Search, Yahoo Answers","Search, Q&amp;A",http://www.iamdanielle.com,,
109,"Standards-compliant site that compares Amazon, Ebay, and Shopping.com. Uses a hint of AJAX on the search page for quick loading times.",eCommerce,04.09.2008,https://www.programmableweb.com/mashup/best-shop-guide,"Amazon Product Advertising, eBay, Shopping.com","eCommerce, Comparisons",http://www.bestshopguide.co.uk,,
110,"General purpose search mashup that searches video, news, and photos.",Mapping,04.09.2008,https://www.programmableweb.com/mashup/surf-search,"Flickr, Yahoo Maps, Yahoo Search, YouTube","Mapping, Search, Video, Photos",http://ihang10.com/Surf,,
111,Virtual skydive using Google Maps.,Sports,04.09.2008,https://www.programmableweb.com/mashup/super-skydive,Google Maps,"Sports, Mapping",http://www.superskydive.nl,,
112,Rapid coding and collaboration tool that also integrates directly with the Basecamp task management service.,Project Management,04.09.2008,https://www.programmableweb.com/mashup/springloops-0,Basecamp,"Project Management, Application Development, Enterprise, Tools",http://www.springloops.com/,,
113,Italian mashup for cycling routes.,Sports,04.08.2008,https://www.programmableweb.com/mashup/piste-ciclabili,Google Maps,"Sports, Travel, Cycling, Italian, Mapping",http://www.piste-ciclabili.com/,,
114,Take a video tour around London and add your own content to this graphically rich travel video mashup.,Travel,04.08.2008,https://www.programmableweb.com/mashup/monumental-adventure,Microsoft Bing Maps,"Travel, Video, England, Mapping",http://www.monumentaladventure.com/London/,,
115,Software and goods reviews. Bookmarking and search engine.,Search,04.07.2008,https://www.programmableweb.com/mashup/tamtami,"Flickr, Technorati, YouTube","Search, Bookmarks, Video, Photos",http://www.tamtami.com,,
116,"The history of computers, software, and information technology in a Google Gadget. Each day contains a historical reference to the people, inventions, and events that define the evolution of computers.",Widgets,04.07.2008,https://www.programmableweb.com/mashup/computer-daily-quote-widget,Google Gadgets,Widgets,http://www.google.com/ig/adde?moduleurl=www.printedowl.com/ComputerCalendarGoogle.aspx,,
117,Track news coverage about anything and view trends on a chart. Combines the Daylife and Trendrr APIs.,News Services,04.07.2008,https://www.programmableweb.com/mashup/news-trends-trendrr,"Daylife, Trendrr","News Services, Charts",http://vangelist.wordpress.com/2008/04/05/trendrr-daylife-mashup/,,
118,"A music information aggregator that displays music news, album information, music videos, artists photos, music genres and tags for each artist.",Music,04.07.2008,https://www.programmableweb.com/mashup/music.podfire.org,"Flickr, Amazon A9 OpenSearch, YouTube, Yahoo Audio Search, Last.fm, Amazon S3, Amazon EC2","Music, News Services, Photos, Video, England, Audio",http://music.podfire.org,,
119,"Paragliding pictures and videos from Croatia, archived by date.",Sports,04.06.2008,https://www.programmableweb.com/mashup/svraka,"YouTube, Google Picasa","Sports, Photos, Video, Sports",http://www.svraka.net/,,
120,"endToo is a full-featured file search engine that combines APIs from Google, Scribd, SlideShare, Yahoo and YouTube.",Photos,04.05.2008,https://www.programmableweb.com/mashup/endtoo-search,"Google Search, YouTube, Yahoo Image Search, SlideShare, Scribd Platform","Photos, Video, Search",http://www.endtoo.com,,
121,Great eBay + Google maps mashup. Search for local listings by selecting distance from your Zip/Postcode. Just type in what your looking for and away you go. Click on the flags to see whats on eBay near you.,eCommerce,04.05.2008,https://www.programmableweb.com/mashup/auctionsnearyou,"eBay, Google Maps","eCommerce, Auctions, Mapping",http://www.auctionsnearyou.com,,
122,Gay guide based on Google Maps.,Mapping,04.04.2008,https://www.programmableweb.com/mashup/gay-guide-maps,Google Maps,"Mapping, Adult",http://multi.esta2.com,,
123,"An open source, web-based virtual infrastructure platform designed to answer the complexity of managing globally dispersed virtual server environments. Helps to automate the transition to a cloud computing environment.",Tools,04.03.2008,https://www.programmableweb.com/mashup/enomalism-elastic-computing,"Amazon S3, Amazon EC2",Tools,http://www.enomalism.com,,
124,"An interactive tool that tracks the flow of oil money in U.S. politics, displaying Federal contributions as maps and drillable tables. Shows members of congress and presidential races for multiple years.",Financial,04.03.2008,https://www.programmableweb.com/mashup/follow-oil-money,"Sunlight Labs Congress, Democracy In Action","Financial, Government, Government",http://oilmoney.priceofoil.org,,
125,"medioh video search, with results filtered specifically for iPhone playback. Go to www.medioh.tv on the iPhone.",Mobile,04.03.2008,https://www.programmableweb.com/mashup/medioh-iphone-videos,Medioh,"Mobile, Video, Search",http://medioh.tv/,,
126,Am I paying too much in rent? How much should I pay to rent this apartment? What did it rent for before me? How much are my neighbors paying for their apartments?,Real Estate,04.03.2008,https://www.programmableweb.com/mashup/savvyrent,Google Maps,"Real Estate, Mapping, Rentals",http://www.savvyrent.com,,
127,"A prototype visualizer for Friend Of A Friend relationship objects. It mashes up MyBlogLog FOAF objects, and adds favorites from del.icio.us, Digg, Last.fm, LinkedIn, StumbleUpon, Upcoming, Tumbler, Twitter, and YouTube if it can find them.",Music,04.03.2008,https://www.programmableweb.com/mashup/foafster,"Upcoming.org, del.icio.us, YouTube, Last.fm, Zillow, Twitter, Digg, LinkedIn, MyBlogLog, Tumblr, FriendFeed","Music, Video, Social, Social, Social, RDF",http://kentbrewster.com/foafster/,,
128,"The BigOven Cookbook is a fast and simple way to gather and publish family or group recipe collections, including those that may be spread across multiple users around the world.",Food,04.02.2008,https://www.programmableweb.com/mashup/bigoven-cookbook,SharedBook,"Food, Books, Customization",http://www.bigoven.com/printcookbook.aspx,,
129,"A mashup of the FriendFeed API, YUI, Shadowbox.js library and Google Charts.",Social,03.31.2008,https://www.programmableweb.com/mashup/friendfeed-dashboard,"Google Chart, FriendFeed","Social, Charts",http://yahooza.com/dash,,
130,"Online shopping based on Amazon eCommerce. Written as a hybrid of PHP and Perl. Stores data in flat files. More then 60,000 products in over 60 categories.",eCommerce,03.31.2008,https://www.programmableweb.com/mashup/shop-worlds,Amazon Product Advertising,"eCommerce, eCommerce",http://www.shop-worlds.com,,
131,Business Intelligence application from Information Builders. Integrates Google Maps for data visualization.,Mapping,03.31.2008,https://www.programmableweb.com/mashup/webfocus-google-maps,Google Maps,"Mapping, Enterprise, Visualizations",http://www.informationbuilders.com/cgi-shell/press/intpr/f_intpr.pl?intpr_code=03_31_08_googleMaps,,
132,"A computer shopping site that makes extensive use of Amazons AWS service. The site is customized to return the best matching products available, allows you to track product prices, and more.",eCommerce,03.31.2008,https://www.programmableweb.com/mashup/best-match-computers,Amazon Product Advertising,"eCommerce, Comparisons",http://www.bestmatchcomputers.com,,
133,"A golf interactive search engine. Find golf courses, golf videos, golf pictures, golf clubs and golf buddies. The only golf resource you need.",Sports,03.30.2008,https://www.programmableweb.com/mashup/golf-finder-0,"Flickr, Google Maps, Yahoo Maps, YouTube","Sports, Photos, Mapping, Video, Sports",http://www.golf-finder.net/golf-map/map.html,,
134,"Music portal specifically designed for mobile and iPhone users. TuneMaze allows users to search and download mp3 tracks and view associated lyrics, youtube videos, amazon downloads and related tracks.",Search,03.30.2008,https://www.programmableweb.com/mashup/tunemaze,"Amazon Product Advertising, YouTube, SeeqPod, LyricWiki","Search, Audio, Mobile, Music",http://tunemaze.com,,
135,"Hab.la is a FREE service for chatting with visitors to your website using any jabber compatible IM client: iChat, adium, Meebo, Pidgin. Google Translate translates the conversations into the language of your choice, in real-time.",Chat,03.30.2008,https://www.programmableweb.com/mashup/hab.la-realtime-chat-translation,Google Cloud Translation,"Chat, Translation, Messaging",http://hab.la/blog/articles/2008/03/26/now-hab-la-gives-you-one-of-those-un-earpiece-thingys-autotranslate-rocks,,
136,An extension for the Deki Wiki platform that contains functions for accessing stories from Digg.,Wiki,03.29.2008,https://www.programmableweb.com/mashup/deki-wiki-digg-extension,"Digg, MindTouch Deki Wiki","Wiki, Plugins, News Services",http://scripts.mindtouch.com/digg.xml,,
137,An extension for open source Mindtouch Deki Wiki platform that allows integration of Twitter data.,Wiki,03.29.2008,https://www.programmableweb.com/mashup/deki-wiki-twitter-extension,"Twitter, MindTouch Deki Wiki","Wiki, Plugins, Messaging",http://scripts.mindtouch.com/twitter.xml,,
138,FlickTickr allows you to create your own scrolling ticker for your favorite Flickr feeds. It takes only two steps to create a ticker.,Photos,03.28.2008,https://www.programmableweb.com/mashup/flicktickr,Flickr,"Photos, Feeds",http://www.flicktickr.com,,
139,Site that aggregates videos of watches by brand.,Video,03.28.2008,https://www.programmableweb.com/mashup/wrist-watch-videos,YouTube,"Video, eCommerce, Internet of Things",http://www.timebooth.com/videos.php,,
140,"Shows over 100,000 pilots on a map and where they are located.",Mapping,03.27.2008,https://www.programmableweb.com/mashup/pilots-world,Google Maps,"Mapping, Air Travel, Air Travel",http://www.pilotoutlook.com,,
141,Mashup that demonstrates how to use the Google Charts API with maps. Make maps with a URL.,Charts,03.26.2008,https://www.programmableweb.com/mashup/thematic-mapping,Google Chart,"Charts, Mapping",http://blog.thematicmapping.org/2008/03/making-maps-with-google-chart-api.html,,
142,"twhirl is a desktop client for Twitter, based on Adobe AIR. Connect to multiple Twitter accounts, get new tweets, shorten URLs, cross-post to Pownce and Jaiku, post images to TwitPic, search tweets, and filter.",Messaging,03.26.2008,https://www.programmableweb.com/mashup/twhirl-twitter-client,"Twitter, Jaiku, Pownce",Messaging,http://www.twhirl.org/,,
143,"A University project that intends to provide multiple information about places around the world making use of content retrieved from Wikipedia, Wikimedia Commons, Youtube, Google, news, and classified ads.",Video,03.26.2008,https://www.programmableweb.com/mashup/sindicacion-en-mapas,"Google Maps, YouTube, Google Chart","Video, Mapping, News Services, Advertising, Photos",http://www.sindicacionenmapas.com,,
144,Google Maps mashup solving a transit problem: how to reach from one point to another in Moscow. This mashup can trace routes of Moscow city transport and display them on a map and in special view.,Mapping,03.26.2008,https://www.programmableweb.com/mashup/moscow-routes,Google Maps,"Mapping, Transportation, Mapping, Russian, Russian, Search",http://msk.rusavtobus.ru/en,,
145,"Combines Flickr, Last.fm and YouTube. Create your own folders, drag your videos, and view videos in a player.",Music,03.26.2008,https://www.programmableweb.com/mashup/music-tube,"Flickr, YouTube, Last.fm","Music, Photos, Video",http://www.musicontube.com,,
146,A mashup of the YouTube embedded player Javascript API and Google Maps. It plots the location of the race driver as the video plays.,Video,03.26.2008,https://www.programmableweb.com/mashup/mapped-big-wheel-race,"Google Maps, YouTube","Video, Mapping",http://blog.deconcept.com/ytmapmashup/,,
147,"Uses the data from BookMooch, LibraryThing and Amazon to display the most wanted and most available books at BookMooch.",Books,03.25.2008,https://www.programmableweb.com/mashup/books-most-wanted-bookmooch,"Amazon Product Advertising, LibraryThing, BookMooch","Books, eCommerce",http://zorked.net/bm/,,
148,"Babelplex Bilingual Search makes it possible to perform a bilingual search of the World Wide Web, images, videos, and Wikipedia.",Wiki,03.25.2008,https://www.programmableweb.com/mashup/babelplex,,"Wiki, Search, Translation, Video, Photos",http://2lingual.com,,
149,"KnowledgeTreeLive is a hosted, on-demand edition of the KnowledgeTree Document Management Software to manage documents, secure documents, and collaborate.",Office,03.25.2008,https://www.programmableweb.com/mashup/knowledgetree-live,"Amazon S3, Amazon EC2","Office, Enterprise, Storage",http://www.knowledgetree.com,,
150,Map for locating all kinds of playgrounds in Germany.,Mapping,03.25.2008,https://www.programmableweb.com/mashup/spielpl%C3%A4tze-f%C3%BCr-klein-und-gro%C3%9F,Google Maps,Mapping,http://www.spielplaetze.de,,
151,Interactive map for locating mailboxes in Germany,German,03.25.2008,https://www.programmableweb.com/mashup/briefkasten-finden,Google Maps,German,http://www.briefkasten-finden.de,,
152,"Foreign correspondents at the Swedish public service broadcaster SVT show their blog, text and video, at Google Maps. Language: Swedish",Nordic,03.25.2008,https://www.programmableweb.com/mashup/korrespondengerna,Google Maps,"Nordic, Mapping, TV, TV",http://svt.se/korrespondenterna,,
153,"Enterprise mashup of SugarCRM, Salesforce.com, Google Maps and other sources for business search intelligence and sales prospecting.",Enterprise,03.25.2008,https://www.programmableweb.com/mashup/salesview,"Google Maps, Salesforce","Enterprise, Mapping, Sales, Contacts",http://www.insideview.com/,,
154,"An official Google Gadget to demonstrate the Visualization API. A dynamic flash based chart to explore several indicators over time. Required columns: bubble name, time and 2 columns of numeric values.",Visualizations,03.25.2008,https://www.programmableweb.com/mashup/motion-chart-gadget,Google Visualization,"Visualizations, Widgets",http://www.google.com/ig/directory?url=www.google.com/ig/modules/motionchart.xml,,
155,A map of nuclear-weapons-related sites in the United States. Features photos from Flickr.,Mapping,03.24.2008,https://www.programmableweb.com/mashup/stop-new-nukes,"Flickr, Google Maps","Mapping, Photos, Government, Mapping",http://www.stopnewnukes.org,,
156,"A Google Gadget for website builders. Internet and Web terms, facts, history, events, and knowledge plus everyday tips and advice for building a website, blog or e-commerce site.",Widgets,03.24.2008,https://www.programmableweb.com/mashup/web-builder-daily-quote,Google Gadgets,Widgets,http://www.google.com/ig/adde?moduleurl=www.printedowl.com/WebmasterCalendarGoogle.aspx,,
157,"Search hotels by city, check-in dates, number of guests, number of rooms, and stars. Get the results plotted on a map. Mashes-up the Kayak Travel Search API the Ribbit API and the Mapquest API.",Travel,03.24.2008,https://www.programmableweb.com/mashup/flex-hotel-search,"Kayak, MapQuest, Ribbit","Travel, Search, Hotels, Telephony",http://www.infoaccelerator.net/kayakMapQuestMashup/KayakHotelSample.html,,
158,This Electronic Arts game uses the YouTube API to let you upload your in-game videos directly to YouTube from Spore.,Games,03.24.2008,https://www.programmableweb.com/mashup/spore,YouTube,"Games, Video",http://www.spore.com/,,
159,"Wikinear.com shows Wikipedia pages near you, based on your location according to Yahoo! Fire Eagle. The site is optimized for use on a mobile phone.",Wiki,03.24.2008,https://www.programmableweb.com/mashup/wikinear,Fire Eagle,"Wiki, Reference, Mapping, Mobile",http://wikinear.com/,,
160,"These pages get links from RSS and Atom feeds and put the items on a map. Standard geographic encoding types are supported, but when your feed does not contain geographic information the scripts can attempt to determine the location of an item for you.",Mapping,03.23.2008,https://www.programmableweb.com/mashup/nedict-feed-maps,"Google Maps, GeoNames","Mapping, Feeds, Visualizations, Mapping",http://www.nedict.com/,,
161,"A site to browse pictures from Rio de Janeiro, Buzios, Ceará, and other places in Brazil. Uses the Google Picasa API.",Brazilian,03.22.2008,https://www.programmableweb.com/mashup/brazil-pictures,Google Picasa,"Brazilian, Photos",http://www.brazilpictures.net/,,
162,Amazon and Twitter mashup to watch prices and availability.,eCommerce,03.22.2008,https://www.programmableweb.com/mashup/buylater-beta,"Amazon Product Advertising, Twitter","eCommerce, Messaging, Plugins",http://www.buylatr.com/,,
163,"By mapping information about ongoing community-led philanthropic partnerships in northern Uganda, this site helps American citizens aggregate their resources to support post-conflict transformation.",Mapping,03.22.2008,https://www.programmableweb.com/mashup/assetmap.org-uganda,Google Maps,"Mapping, African, Government",http://www.assetmap.org/uganda/,,
164,Visit this famous French city with 150 spherical panoramas.,Photos,03.21.2008,https://www.programmableweb.com/mashup/limoges-virtual-tour,Google Maps,"Photos, French, Travel, Mapping, Panorama",http://www.limoges360.com,,
165,"A UK shopping comparison engine, covering Amazon UK, eBay UK, and Shopping.com UK.",Auctions,03.20.2008,https://www.programmableweb.com/mashup/best-buys-zone-uk,"Amazon Product Advertising, eBay, Shopping.com","Auctions, eCommerce, England",http://bestbuyszone.co.uk,,
166,A browser extension that allows you to make the web the way you want it. Enhance the pages that you are already browsing by applying mashups that enhance the page by adding extra information or visualizations.,Tools,03.20.2008,https://www.programmableweb.com/mashup/intel-mash-maker,,Tools,http://mashmaker.intel.com/docweb/What_is_Mash_Maker.html,,
167,"A JavaScript-based mashup engine that runs entirely on your web browser. No software installation, no server hosting. Numerous web services are now available and mashable under this JavaScript engine.",Tools,03.20.2008,https://www.programmableweb.com/mashup/afrous-mashup-builder,"Flickr, Amazon Product Advertising, del.icio.us, Google Maps, YouTube, Twitter","Tools, Video, Mapping, Photos",http://www.afrous.com/,,
168,Social mobile tracking with the iPhone on Facebook. Find iPhone-using friends near you.,Mapping,03.20.2008,https://www.programmableweb.com/mashup/iphonelocator-facebook,"Google Maps, Facebook","Mapping, Social, Telephony",http://www.facebook.com/apps/application.php?id=10355565129,,
169,Shopping comparison service with local shopping focus. Search for national products and see availability at stores near you.,Mapping,03.20.2008,https://www.programmableweb.com/mashup/krillion,Google Maps,"Mapping, eCommerce",http://www.krillion.com/,,
170,Slideshow in iGoogle.,Widgets,03.20.2008,https://www.programmableweb.com/mashup/imageloop-gadget-igoogle,"Google Gadgets, imageLoop","Widgets, Photos",http://www.google.de/ig/directory?num=24&url=www.deutscher-pinscher.info/goolooop/imagelooop.xml&q=&start=24,,
171,TubeSpy is an application that shows the videos being watched on YouTube as they are being watched.,Social,03.20.2008,https://www.programmableweb.com/mashup/tubespy,YouTube,"Social, Video",http://www.ajaxonomy.com/tubespy/,,
172,"A Mashup that takes a keyword and then fetches photos, videos, blog, news and events. Developed using the Zend Framework.",Music,03.19.2008,https://www.programmableweb.com/mashup/mashup-keyword,"Flickr, Eventful, Google Search, Yahoo Search, YouTube, Last.fm, Yahoo Image Search, Rhapsody, LyricWiki","Music, Video, Photos, Events, News Services",http://www.mashupkeyword.com,,
173,Displays satellite images of all 2008 Formula One Grand Prix Circuits with race results and grand prix information.,Sports,03.19.2008,https://www.programmableweb.com/mashup/2008-formula-one-map,Google Maps,"Sports, Auto, Sports, Mapping, Sports, Sports",http://www.mapmash.in/f12008.html,,
174,"Information and panoramic photos of places to visit in Tuscany, including Florence, Siena, Pisa, Lucca, Elba and San Gimignano. Interactive maps of areas of Tuscany with preset zoom levels and tourist information.",Italy,03.19.2008,https://www.programmableweb.com/mashup/360-tuscany,Google Maps,"Italy, Mapping, Travel, Photos, Italian",http://www.360tuscany.net/,,
175,Browse photos by Arab country name.,Photos,03.19.2008,https://www.programmableweb.com/mashup/3arabtv-photos,Flickr,Photos,http://3arabtv.com/3arabtv/photos/index.html?term=freetv,,
176,"Wrapr is a mashup between Chumakev Flash panorama player and the Flickr API. Flickr panoramic images can be wrapped into an interactive panorama. Browse for Flickr groups, and Wrapr them.",Panorama,03.18.2008,https://www.programmableweb.com/mashup/wrapr,Flickr,"Panorama, Photos",http://www.wrapr.org,,
177,Post and share events for free. Get local event information on your cell phone. Post and share invites. Uses the Eventful API.,Tickets,03.17.2008,https://www.programmableweb.com/mashup/phone-events,Eventful,"Tickets, Events, Mobile, Localization",http://www.phoneevents.com,,
178,Test your knowledge of where countries are located with this interactive map quiz.,Mapping,03.17.2008,https://www.programmableweb.com/mashup/country-quiz,Google Maps,"Mapping, Mapping, Games, Humor, Trivia",http://mashup.omani.ac/google_maps/country_quiz.php,,
179,"Montreal public transit planner helps you find your way around Montreal. Specify your origin, destination, and options related to your trip. Stop photos are dynamically retrieved from Flickr.",Canadian,03.15.2008,https://www.programmableweb.com/mashup/montreal-transit-planner,"Flickr, Google Maps","Canadian, Transportation, Photos, Mapping",http://bus-montreal.com/montreal_trip_planner.php,,
180,YouTubeMP4 creates a link to the mpeg4 file on YouTube from the YouTube URL. You can download the file quickly by directly downloading it from YouTube.,Video,03.14.2008,https://www.programmableweb.com/mashup/youtube-mp4,YouTube,Video,http://youtubemp4.com/,,
181,Earthquake map mashup that uses Google Maps. Turkey earthquakes updated daily.,Mapping,03.14.2008,https://www.programmableweb.com/mashup/turkey-earthquakes-map,Google Maps,"Mapping, Earthquakes",http://www.depremler.org/,,
182,This is an overlay of posts from Global Voices on Google Maps. Yahoo Pipes has been used for geocoding.,News Services,03.14.2008,https://www.programmableweb.com/mashup/global-voices-map,"Google Maps, Yahoo Geocoding","News Services, Mapping, Application Development",http://thejeshgn.com/projects/global-voices-on-map/,,
183,Google Maps mashup for those wanting to discover new restaurants in a specific area.,Restaurants,03.13.2008,https://www.programmableweb.com/mashup/restaurant-maniac,Google Maps,"Restaurants, Mapping, Food",http://restaurant.omani.ac,,
184,"Access point to music-related places on the Web. Enter an artist name and get links to 50+ manually selected sites, with biographies, discographies, songs, videos, photos, reviews, tabs, lyrics, covers, and more.",Music,03.13.2008,https://www.programmableweb.com/mashup/music-web-navigator,"Last.fm, FUTEF Wikipedia API","Music, Reference",http://musicwn.com,,
185,"Real estate facts, terms, people, websites, history, and events in a Google Gadget. Each day of the year contains a reference about the real estate and housing industries.",Widgets,03.13.2008,https://www.programmableweb.com/mashup/real-estate-daily-widget,Google Gadgets,"Widgets, Real Estate",http://www.google.com/ig/adde?moduleurl=www.printedowl.com/RealEstateCalendarGoogle.aspx,,
186,Online jewelry store based on Amazon and eBay APIs. Has a custom ad widget on the left that displays items from eBay or PriceRunner.,Auctions,03.13.2008,https://www.programmableweb.com/mashup/jewelry-store,"Amazon Product Advertising, eBay, PriceRunner","Auctions, eCommerce",http://www.OnlineJewelryWorld.info,,
187,MyNeighborhood.Com is a spacially aware social networking tool that focuses on delivering georelevant content to neighborhoods in the United States.,Social,03.12.2008,https://www.programmableweb.com/mashup/myneighborhood.com,"Google Maps, Yahoo Geocoding, USPS Track/Confirm Fields, Zillow, Sunlight Labs Congress","Social, Mapping, Community",http://www.myneighborhood.com,,
188,"Custom front-end for searching the Amazon Concert DVD catalog. Search for bestsellers and new releases in rock, heavy metal, rap, jazz, blues, documentaries and more, including Blu-ray high definition.",eCommerce,03.11.2008,https://www.programmableweb.com/mashup/jamtopia-concert-dvd-finder,Amazon Product Advertising,"eCommerce, Music",http://jamtopia.com/concert-dvds/,,
189,"A diverse collection of real life maps contributed by map lovers worldwide. Find and explore maps by keyword, location, or simply by browsing a map.",Mapping,03.11.2008,https://www.programmableweb.com/mashup/mappery,"Google Maps, geocoder","Mapping, Travel",http://mappery.com,,
190,"Get lots of information about your favorite artists. View album information, find mp3 songs, lyrics, biographies, podcasts, or find a good deal in eBay. You can also rate artists and add comments.",Auctions,03.11.2008,https://www.programmableweb.com/mashup/efanmusic,"Eventful, eBay, YouTube, Digital Podcast, OpenStrands, Amazon EC2, SeeqPod","Auctions, Video, Music, eCommerce",http://www.efanmusic.com,,
191,Find commercial real estate with Coldwell Banker Commercial maps. Combines the listings of CBC with a full screen auto resizing map in the background powered by Virtual Earth. You can draw your own polygons for search as well.,Mapping,03.10.2008,https://www.programmableweb.com/mashup/coldwell-banker-real-estate-maps,Microsoft Bing Maps,"Mapping, Real Estate",http://www.cbcworldwide.com,,
192,Mashup that combines data from the Nation Priorities Project and Google Maps to show how many billions taxpayers in each US state are paying. And where that money might otherwise be spent.,Mapping,03.09.2008,https://www.programmableweb.com/mashup/us-taxpayer-contribution-to-iraq-war,Google Maps,"Mapping, Mapping, Government",http://www.mibazaar.com/costofiraqwar/,,
193,"A mashup of eBay yoga clothing and gear listings plus a Google map of yoga-friendly venues, such as local classes, retreats and vacations.",Auctions,03.09.2008,https://www.programmableweb.com/mashup/yoga-yoga-yoga,"eBay, Google Maps, YouTube","Auctions, eCommerce, Mapping, Fitness",http://yogayogayoga.com,,
194,Tag-based search. Watch funny videos and listen to the music player.,Video,03.09.2008,https://www.programmableweb.com/mashup/video-search,YouTube,"Video, Music",http://googles-google.com,,
195,"Kijiji is a group of local, community-based classifieds websites.",eCommerce,03.08.2008,https://www.programmableweb.com/mashup/kijiji-classifieds,Google Static Maps,"eCommerce, Mapping, Classifieds",http://www.kijiji.com,,
196,"Annotates a Twitter feed with related content from Yahoo search, YouTube, Slideshare, and the OER Recommender. Content of each tweet is analyzed and then used to pull in links related to it.",Application Development,03.08.2008,https://www.programmableweb.com/mashup/serendipi-twitterous,"Yahoo Search, YouTube, Twitter","Application Development, Video, Social, Messaging",http://ouseful.open.ac.uk/serendipitwitterous/,,
197,"Location, seedings, and dynamically updating brackets for all of the Division I college basketball conference tournaments.",Education,03.07.2008,https://www.programmableweb.com/mashup/2008-basketball-tourneys,Google Maps,"Education, Sports, Sports, Mapping",http://statsheet.com/mcb/conferences/tourneys,,
198,A website that defines who has influenced who between people. Built using the Freebase API.,Trivia,03.07.2008,https://www.programmableweb.com/mashup/free-influencer,Freebase,"Trivia, Celebrities, Database, Education, History",http://www.we-love-the.net/FreeInfluencer/,,
199,"Allows users to add RSS feeds, applications, email and web sites to their personal Ticker. NetTickr is always scanning the users net for new items and displays the content in the users NetTickr.",Social,03.07.2008,https://www.programmableweb.com/mashup/nettickr,"Flickr, Facebook, Twitter, MySpace","Social, Photos, Feeds, Feeds, Messaging, Search",http://www.nettickr.de,,
200,A Netvibes UWA widget that enables you to search for tags on Tupalo.com and view the matching locations on a map.,Mapping,03.06.2008,https://www.programmableweb.com/mashup/unofficial-tupalo-widget,"Google Maps, Netvibes","Mapping, Widgets, Search",http://www.metaportaldermedienpolemik.net/widgets/tupalo/tupalo_uwa.php,,
201,"A place for lunch friends to create groups, add their favorite restaurants to their groups and then vote on where to go out for lunch.",Mapping,03.05.2008,https://www.programmableweb.com/mashup/lunchn.com,Google Maps,"Mapping, Food, Social, Restaurants",http://www.lunchn.com,,
202,A time tracking solution that integrates with online project collaboration software including Basecamp and Blinksale.,Project Management,03.05.2008,https://www.programmableweb.com/mashup/timepost,"Basecamp, FreshBooks, Blinksale, Harvest","Project Management, Tools, Business, Office, Enterprise, Business",http://www.timepost2.com/,,
203,"Ratings and reviews of UK villages, based on beauty, architecture, quality of pubs, transport, local schools, community spirit and local amenities.",England,03.05.2008,https://www.programmableweb.com/mashup/village-ratings,,"England, Travel, Real Estate",http://www.villageratings.co.uk,,
204,"This service displays contributed messages and contributor images from Twitter. It is possible to search by keyword, such as happy, sad, or interesting.",Messaging,03.05.2008,https://www.programmableweb.com/mashup/happytwitter,Twitter,"Messaging, Social",http://happytwitter.com/,,
205,Commercial toolkit to quickly build a custom Amazon.com Associate Store with thousands of items.,Application Development,03.05.2008,https://www.programmableweb.com/mashup/associate-o-matic,Amazon Product Advertising,"Application Development, eCommerce, Tools, eCommerce",http://www.associate-o-matic.com,,
206,"Pulls everything from Amazon, Shopping.com and Ebay that is less than 20 dollars.",eCommerce,03.04.2008,https://www.programmableweb.com/mashup/shop-best-deals,"Amazon Product Advertising, eBay, Shopping.com",eCommerce,http://www.shopthebestdeals.com,,
207,"Clipegg aggregates links to popular media published on social media sites. You can quickly read the most popular news, watch the latest videos and top images.",Aggregation,03.04.2008,https://www.programmableweb.com/mashup/clipegg,"YouTube, Digg","Aggregation, News Services, Video",http://clipegg.com/,,
208,Creates an RSS feed fro Amazon product prices,eCommerce,03.04.2008,https://www.programmableweb.com/mashup/prixfeed,Amazon Product Advertising,"eCommerce, Feeds",http://prixfeed.com,,
209,This site is for providing a directory like help to locate restaurants using a map.,Indian,03.04.2008,https://www.programmableweb.com/mashup/restaurant-guide-india,"Google Maps, Google Mashup Editor","Indian, Restaurants, Mapping, Food",http://eatables.in,,
210,"Hard is Hamiltons Amazing Random Dictionary. It extracts words, phrases and descriptions from various internet sources and displays them randomly. Build your vocabulary and learn the latest words and phrases.",Reference,03.02.2008,https://www.programmableweb.com/mashup/hard,UrbanDictionary,"Reference, Trivia",http://www.tetoncode.com/,,
211,Japanese eBook search application for Windows Mobile 6 smartphones. Provides iPhone-like UI with customizable settings. Requires Japanese version of Windows Mobile 6.,eBooks,03.01.2008,https://www.programmableweb.com/mashup/bookn-japanese-ebook-search-windows-mobile,hon.jp,"eBooks, Smartphone, Mobile, Japanese",http://bookn.jp/,,
212,Handout is an application that allows you to upload documents to Adobe Share and then post them quickly to Pownce or Twitter.,Storage,02.29.2008,https://www.programmableweb.com/mashup/handout,"Twitter, Adobe Share, Pownce","Storage, Social, File Sharing, Messaging",http://initApp.com/handout/,,
