,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
113,"Tubarati allows you to get the latest YouTube videos based on the most popular posts by bloggers around the world, using Technorati tags.",Video,08.23.2007,https://www.programmableweb.com/mashup/tubarati,"Technorati, YouTube","Video, Blogging, Social",http://www.tubarati.com,,
114,"This tool shows you restaurant ratings around your location. If you want to go beyond your normal lunch places, this is a great app.",Mapping,08.22.2007,https://www.programmableweb.com/mashup/lunchbox,"Google Maps, Yelp Fusion","Mapping, Food",http://lunchbox.allbusiness.com/,,
115,Mashes up MLS home listings with bank-owned property records to flag active listings as bank-owned. Allows the bargain-hunter buyer to identify homes for sale owned by a bank.,Mapping,08.21.2007,https://www.programmableweb.com/mashup/catalist-home-foreclosures,Microsoft Bing Maps,"Mapping, Real Estate",http://www.catalisthomes.com/searchVE.aspx,,
116,FoxyMap is a Google Gadget which allows you to monitor the locations of speed traps. Those locations are set via mobile tagging by the users of the mobile application FoxyTag.,Auto,08.21.2007,https://www.programmableweb.com/mashup/foxymap,"Google Maps, Google Gadgets","Auto, Transportation, Widgets, Mapping, Mobile",http://www.foxytag.com/gadget/,,
117,Search the friends lists of your friends to find people who should be on your own list.,Social,08.21.2007,https://www.programmableweb.com/mashup/two-degrees,Facebook,Social,http://www.facebook.com/login.php?v=1.0&next=two_degrees.php&api_key=cda02cb8f50363979ccd90936f9622de,,
118,Racoon The Searcher is search and subscription system that collects information about all government procurement in Russia. In Russian.,Government,08.21.2007,https://www.programmableweb.com/mashup/russia-public-government-procurement,Google Maps,"Government, Russian",http://enotpoiskun.ru,,
119,Create map riddles for your friends and the world.,Mapping,08.21.2007,https://www.programmableweb.com/mashup/placespotting-0,Google Maps,"Mapping, Games, Games",http://www.placespotting.com,,
120,"Discover Melbourne Australia with LocalHero, combines local search with an ajax interface. Integrated wiki functionality, or double-click the map to add content.",Wiki,08.20.2007,https://www.programmableweb.com/mashup/localhero,"Google Maps, geocoder","Wiki, Mapping, Australian",http://localhero.biz,,
121,"Feed of the latest stuff from amazon.com with links to Netflix, Blockbuster, or other vendors for rental and purchase.",Movies,08.20.2007,https://www.programmableweb.com/mashup/newhottness,Amazon Product Advertising,"Movies, Video, eCommerce",http://newhottness.com,,
122,"myVidster is a social video bookmarking and gallery service. Collect all your videos in one place, share your collections with friends or a large audience, and explore what other people are collecting.",Video,08.20.2007,https://www.programmableweb.com/mashup/myvidster,"YouTube, Grouper Video, Revver, Veoh","Video, Social, Bookmarks",http://www.myvidster.com/,,
123,"Customizable widgets that combine maps with photos and points of interest like restaurants, hotels, attractions, and shops for 200 destinations throughout the US, Europe, Canada, Australia, and New Zealand.",eCommerce,08.20.2007,https://www.programmableweb.com/mashup/schmap-customizable-widgets,"Flickr, Google Maps, Microsoft Bing Maps, Yahoo Maps","eCommerce, Widgets, Mapping, Travel, Photos",http://www.schmap.com/schmapplets/,,
124,"Provides an overview of travel highlights around the world using interactive maps with destinations such as cities, beaches, national parks and cultural sites.",Travel,08.19.2007,https://www.programmableweb.com/mashup/touropia,"Flickr, Google Maps, YouTube","Travel, Mapping, Photos, Video",http://www.touropia.com,,
125,"I was thinking about how many places who sell pizza are around me. I put only fresh pizzas cooked in the place, not frozen ones. Three icons: restaurant, stand, shop. I stop this thing to places 500 meters around my house: there are 40, it is weird...",Italian,08.19.2007,https://www.programmableweb.com/mashup/surrounded-pizza,Google Maps,"Italian, Mapping, Food, Food",http://www.massimomoscarelli.it/pizza.php,,
126,"On your WAP capable devices or your PC, simply go to 411Sync.com and use the keyword razorgator to view all the latest tickets available. These tickets may be for sports, converts or events. Purchase hard to get tickets at the last moment.",Tickets,08.18.2007,https://www.programmableweb.com/mashup/razorgator-tickets-phone,411Sync,"Tickets, Mobile, Events",http://www.411sync.com/cgi-bin/search?query=razorgator,,
127,"See hotel availabilities and reserve a room in the principality of Andorra, which is on the border of France and Spain.",Widgets,08.17.2007,https://www.programmableweb.com/mashup/cyberandorra-widget,Netvibes,"Widgets, Travel, French, Spanish",http://www.cyberandorra.com/uwa/weekend.html,,
128,Barnard Marcus UK property and branch locator. Search for real estate to buy or rent.,Mapping,08.17.2007,https://www.programmableweb.com/mashup/barnard-marcus-uk-real-estate,Multimap,"Mapping, England, Real Estate",http://www.barnardmarcus.co.uk/,,
129,Converts latitude-longitude from a mouse click to a full address.,Mapping,08.17.2007,https://www.programmableweb.com/mashup/reverse-geocoder,"Google Maps, geocoder","Mapping, Mapping",http://nicogoeminne.googlepages.com/reversegeocode.html,,
130,Flash application developed using Flickr and Yahoo Map APIs.,Mapping,08.17.2007,https://www.programmableweb.com/mashup/myflickrtool,"Flickr, Yahoo Map Image","Mapping, Photos, Mapping",http://neo.warrior.googlepages.com,,
131,Zeiss European store finder for Germany.,Mapping,08.16.2007,https://www.programmableweb.com/mashup/zeiss-european-storefinder,Multimap,"Mapping, German, eCommerce",http://www.zeiss.de/konzern,,
132,Find Sony stores in Germany with this Multimap mashup.,Mapping,08.16.2007,https://www.programmableweb.com/mashup/sony-germany-storefinder,Multimap,"Mapping, German, eCommerce",http://www.multimap.com/clients/places.cgi?db=DE&lang=de&client=sonyism_de,,
133,Aggregated feed of all Linkedin RSS feeds. Mashes up RSS feed questions and website published answers.,Feeds,08.16.2007,https://www.programmableweb.com/mashup/linkedin-rss,LinkedIn,Feeds,http://www.edgehunt.com/mashup/linkedin/answers,,
134,MyToGo allows any phone to call Skype names for free or call telehone numbers using Skype from any phone at Skype rates. No client software on phone is required. Works with iPhones.,Telephony,08.15.2007,https://www.programmableweb.com/mashup/mytogo-skype,Skype,"Telephony, Voice",http://saveonphoneservices.com/modules.php?name=News&file=article&sid=58,,
135,Walk Score shows you a map of what is nearby and calculates a Walk Score for any property. Buying a house in a walkable neighborhood is good for your health and good for the environment.,Mapping,08.15.2007,https://www.programmableweb.com/mashup/walk-score,Google Maps,"Mapping, Environment, Real Estate, Sustainability",http://www.walkscore.com/,,
136,"Mobypicture enables you to add postings with pictures to Twitter and also get these directly posted to your Flickr-album. You can use it from your mail client or directly from your phone, so you can show your friends what your doing instead of typing it.",Messaging,08.15.2007,https://www.programmableweb.com/mashup/mobypicture,"Flickr, Twitter","Messaging, Chat, Mobile, Photos",http://www.mobypicture.com,,
137,auctionReminder is a simple tool to add reminders about ending eBay auctions to a Google Calendar.,Calendars,08.15.2007,https://www.programmableweb.com/mashup/auctionreminder-ebay-reminders-google-calendar,"eBay, Google Calendar","Calendars, Auctions, eCommerce",http://www.auctionreminder.net,,
138,"CarePages.com allows members to move the content contained on a site including message board comments, updates regarding care and prognosis and photographs into a CarePages Keepsake Book that can be purchased immediately or personalized further.",Health,08.14.2007,https://www.programmableweb.com/mashup/carepages-keepsake-book,SharedBook,"Health, Books, Social",http://carepages.sharedbook.com/pilot/enterBook.do?bookId=CarePages2006_001,,
139,Use this interactive map to find Boots Optician stores in the UK.,Mapping,08.14.2007,https://www.programmableweb.com/mashup/boots-optician-store-locator-uk,Multimap,"Mapping, England, eCommerce",http://www.bootsopticians.com/storelocator,,
140,Kent County Council. View road traffic status and live camera feeds in the UK.,Mapping,08.14.2007,https://www.programmableweb.com/mashup/kent-county-council-traffic,Multimap,"Mapping, England, Transportation, Transportation",http://www.kent.gov.uk/transport-and-streets/kent-traffic-and-travel/,,
141,Mitsubishi dealer locator for the UK.,Auto,08.14.2007,https://www.programmableweb.com/mashup/mitsubishi-locator-uk,Multimap,"Auto, eCommerce, Mapping, England",http://www.mitsubishi-cars.co.uk/dealers/search.asp,,
142,Mapping application for locating real estate listings in the UK.,Mapping,08.14.2007,https://www.programmableweb.com/mashup/greenstone-uk-property-finder,Multimap,"Mapping, England, Real Estate",http://www.greenstone.com/,,
143,Find Nissan Dealers in the UK with this mashup.,Mapping,08.14.2007,https://www.programmableweb.com/mashup/nissan-dealer-locator-uk,Multimap,"Mapping, Auto, England, Auto",http://www.nissan-offers.co.uk/dealer-locator?offer=47/,,
144,Levi European store locator.,eCommerce,08.14.2007,https://www.programmableweb.com/mashup/levis-european-storefinder,Multimap,"eCommerce, Mapping, European",http://eu.levi.com/storefinder/,,
145,A mashup for the ancient Roman road Via Claudia Augusta between Konigsbrunn and Epfach in Germany.,History,08.14.2007,https://www.programmableweb.com/mashup/claudia-augusta,Google Maps,"History, Mapping, German",http://www.roemerstrasse-via-claudia.de,,
146,"This Firefox extension allows you to submit the webpage you are viewing to digg, del.icio.us, Facebook, and other places. It also tells you whether the webpage you are on has been dugg and commented on, and how many times it has been saved on del.icio.us.",Social,08.14.2007,https://www.programmableweb.com/mashup/shareaholic-firefox-plugin,"del.icio.us, Digg","Social, Bookmarks",http://shareaholic.com,,
147,Backtags.com provides a social popularity ranking based on bookmarks from a range of leading social bookmarking sites.,Social,08.13.2007,https://www.programmableweb.com/mashup/backtags-social-ranking,"Bloglines, del.icio.us, Shadows, Yahoo My Web Search, Digg","Social, Bookmarks",http://www.backtags.com,,
148,"The latest videos and related details from YouTube, Technorati and Yahoo Search.",Video,08.13.2007,https://www.programmableweb.com/mashup/buzzvideo,"Technorati, Yahoo Search, YouTube","Video, Search, Blogging",http://www.buzzvideo.info,,
149,"Musicr.info is a music portal with images, videos, lyrics, top artists, a tag cloud, and more.",Music,08.13.2007,https://www.programmableweb.com/mashup/musicr,"YouTube, Yahoo Music Engine","Music, Video",http://www.musicr.info,,
150,"GRNDX, the first Green Index. Similar to a stock market index, but it tracks mentions of certain key green phrases in the media. Lets you gauge how much mindshare certain concepts have and see if they are gaining or losing ground compared to last week.",Environment,08.13.2007,https://www.programmableweb.com/mashup/treehugger-grndx-green-index,Daylife,"Environment, Sustainability, News Services",http://www.treehugger.com/grndx.php,,
151,"Compare prices for products. Read product reviews and articles that are relevant to each category. View coupons, deals, and rebates from major retailers.",Auctions,08.12.2007,https://www.programmableweb.com/mashup/priceworx,"eBay, Amazon EC2","Auctions, eCommerce",http://www.priceworx.com,,
152,Foodio54 has an editable database of over a half million restaurants that users can rate and review. The site uses collaborative filtering to make restaurant recommendations.,Localization,08.12.2007,https://www.programmableweb.com/mashup/foodio54,Google Maps,"Localization, Food, Mapping",http://foodio54.com,,
153,"Quintura.com is a visual-based search engine for web discovery and browsing of any web content, including tests, images, videos, and products.",Visualizations,08.11.2007,https://www.programmableweb.com/mashup/quintura,"Yahoo Local Search, Yahoo Mail","Visualizations, Search, Photos, eCommerce",http://www.quintura.com,,
154,"Find out how US Bloggers are feeling today. And which area of US is full of happy bloggers and which sad. BlogUSphere Moods maps the feelings of US Bloggers on the US map, making use of We Feel Fine API, Yahoo Pipes and Google Maps.",Mapping,08.11.2007,https://www.programmableweb.com/mashup/blogusphere-moods,"Google Maps, Google Mashup Editor, We Feel Fine","Mapping, Application Development, Art, Humor, Blogging",http://blogmoods.googlemashups.com/,,
155,"Calculate your geoposition by address and create geotags, geo-metatags and kml files for your website, weblog or photo. Use a drag-and-drop marker on the result map to optimize your position. NEW: Reverse lookup - Enter a geocoded URL, see its location.",Mapping,08.10.2007,https://www.programmableweb.com/mashup/mygeoposition.com-geocoding-geotag-and-kml-creator,Google Maps,"Mapping, Photos, Mapping",http://mygeoposition.com,,
156,"You click, SpokenBuzz calls you, you record your thoughts, and then your voice appears on the map. Others can reply with their voice and continue the conversation. Discuss restaurants, bars, beaches, whatever you want.",Messaging,08.10.2007,https://www.programmableweb.com/mashup/spokenbuzz-map,"Google Maps, SpokenBuzz","Messaging, Mapping, Social, Telephony",http://spokenbuzz.com/buzz,,
157,Blog that has an earthquake monitor on a Google Map and news feeds.,Mapping,08.08.2007,https://www.programmableweb.com/mashup/tbs-earthquake-monitor,Google Notebook,"Mapping, Earthquakes, News Services",http://tbs-sla.blogspot.com,,
158,Plazes local search combines Yahoo Local Search and Plazes.com so that you can search your current neighborhood without entering your current location.,Mapping,08.07.2007,https://www.programmableweb.com/mashup/plazes-local-search,"Plazes, Yahoo Local Search","Mapping, Search, Application Development",http://pipes.yahoo.com/pipes/pipe.info?_id=TjCO0RMh3BGkbQhpmLokhQ,,
159,"XSSDB provides an intelligent way for browsing and learning about different Cross-site scripting, XSS, attack vectors.",Application Development,08.07.2007,https://www.programmableweb.com/mashup/xssdb,DabbleDB,"Application Development, Security",http://www.gnucitizen.org/xssdb,,
160,"Full screen, Google Maps real estate portal to find real estate professionals, properties for sale, and home valuation with local agent recommendations.",Mapping,08.07.2007,https://www.programmableweb.com/mashup/real-estate-home-valuation,"Zvents, Yahoo Traffic, GeoNames, Zillow, Yelp Fusion","Mapping, Real Estate",http://www.SearchOnMaps.com,,
161,Ransomizr creates a randomly generated font from single-letter Flickr images and allows you to immediately compose and save ransom-letter-style notes.,Humor,08.07.2007,https://www.programmableweb.com/mashup/ransomizr,Flickr,"Humor, Social, Photos",http://kentbrewster.com/ransomizr/,,
162,Allows you to create mosaics of photos from Flickr. Each mosaic is one large image composed of small tile images.,Photos,08.07.2007,https://www.programmableweb.com/mashup/mosaickr,Flickr,"Photos, Humor, Visualizations",http://www.mosaickr.com,,
163,MuveQ.com lets you add movies to your Netflix.com or Blockbuster.com queue via SMS text message from your cell phone.,Chat,08.05.2007,https://www.programmableweb.com/mashup/muveq,AOL Instant Messenger,"Chat, Movies, Messaging",http://www.muveq.com,,
164,Flight Simulator built using Microsoft Virtual Earth maps.,Air Travel,08.04.2007,https://www.programmableweb.com/mashup/flight-simulator,Microsoft Bing Maps,"Air Travel, Mapping, Games, Humor, Air Travel",http://dealscart.com/Mashup/earthpanmashup.htm,,
165,"Search tips and lifehacks such as 6 ways to..., how to and ... 10 tips. Japanese version is at tips-kensaku.com",Search,08.04.2007,https://www.programmableweb.com/mashup/tips-search.com,"Yahoo Search, Yahoo BOSS","Search, Jobs",http://tips-search.com/,,
166,Play a game based on Google Maps. You can create riddles and try to solve riddles created by other people. You get a picture of a place somewhere on Earth and have to find this place.,Games,08.03.2007,https://www.programmableweb.com/mashup/placespotting,Google Maps,"Games, Mapping, Search",http://www.placespotting.com/,,
167,"A music discovery mashup that merges Last.fm, Audioscrobbler, artists with SeeqPod audio search results for discovering new music based on artists you already know. This version is optimized for the iPhone.",Search,08.02.2007,https://www.programmableweb.com/mashup/oatmeal-music-iphone,"Last.fm, SeeqPod","Search, Music",http://labs.demuxdigital.com/iphone/,,
168,"A tourism and venue website. Brings together thousands of audio, video, and PDF files about places to visit in over 20 countries. Uses RSS feeds and Google Maps.",Feeds,08.02.2007,https://www.programmableweb.com/mashup/chokti,Google Maps,"Feeds, Mapping, Travel, Video, Podcasts",http://www.chokti.com,,
169,"Search tool for music fans where you can find MP3s, YouTube videos, Flickr images, news, songs, events, blog posts, podcasts, websites, and articles about artists.",Photos,08.02.2007,https://www.programmableweb.com/mashup/musiic.net,"Flickr, Technorati, YouTube, Last.fm","Photos, Video, Music, Events, Audio",http://www.musiic.net,,
170,Uses Flickr API to do fun stuff with photos. Home of the fd Flickr Toys.,Photos,08.02.2007,https://www.programmableweb.com/mashup/big-huge-labs,Flickr,"Photos, Humor",http://bighugelabs.com/,,
171,A Google Earth mashup that shows book tours happening around the world.,Events,08.01.2007,https://www.programmableweb.com/mashup/google-earth-book-tour,"Amazon Product Advertising, Google Maps","Events, Books, Mapping",http://booktour.com/events/earth_view,,
172,Best American hospitals for Cancer Treatment as mentioned in US News.,Mapping,08.01.2007,https://www.programmableweb.com/mashup/best-hospitals-cancer-treatment,"Google Maps, Yahoo Local Search","Mapping, Medicine",http://www.mibazaar.com/healthcare,,
173,"Search all single-family homes, condos, townhouses, and commercial properties for sale and for rent in Florida. All properties have both information and photos.",Mapping,07.31.2007,https://www.programmableweb.com/mashup/blue-home-finder,Yahoo Maps,"Mapping, Real Estate",http://www.bluehomefinder.com,,
174,"Make a broad search first, then filter based on text, price, and other criteria. Can make finding things on eBay faster and easier.",eCommerce,07.31.2007,https://www.programmableweb.com/mashup/looq-here-buy-ebay,"eBay, SpokenBuzz","eCommerce, Search",http://www.looqy.com,,
175,"A community mashup where people can find ratings, reviews, and videos of the latest mobile phones.",Telephony,07.31.2007,https://www.programmableweb.com/mashup/phonetally,ZeeMaps,"Telephony, Ratings, Video, Mobile",http://www.phonetally.com,,
176,"A community mashup where parents can create, review, tag, and map fun places to take their family.",Social,07.31.2007,https://www.programmableweb.com/mashup/mykidplaces,Google Maps,"Social, Ratings, Mapping",http://www.mykidplaces.com,,
177,"CareerVote is a social rating, review and tagging mashup that allows people to find and share information about the work environment at different companies.",Financial,07.31.2007,https://www.programmableweb.com/mashup/careervote,Google Maps,"Financial, Jobs, Mapping",http://www.careervote.com,,
178,"View stores, beaches, apartments, and other French data on a Google map. Lets you select a place to live near places of interest. Click an item to view photographs of the places.",Mapping,07.31.2007,https://www.programmableweb.com/mashup/places-interest-france,Google Maps,"Mapping, Real Estate, French",http://www.immo-sat.com,,
179,Combines digg-like voting system with maps and other utilities for travelers.,Travel,07.31.2007,https://www.programmableweb.com/mashup/iloho.com,Google Maps,"Travel, Mapping, Social",http://www.iloho.com,,
180,A content enrichment system that allows users to integrate data from two dozen sources.,Photos,07.30.2007,https://www.programmableweb.com/mashup/enrich,"Flickr, Amazon Product Advertising, Blogger, Google Search, Yahoo Search, YouTube, Google Calendar","Photos, Search, eCommerce, Video",http://enrich.ucompass.com,,
181,Find the closest OnAIR bus stop to where you live and the current weather at that location,Mapping,07.30.2007,https://www.programmableweb.com/mashup/onair-city-tracker,"Google Maps, Adobe on AIR Bus Tour","Mapping, Weather",http://www.airapps.net/?passThrough=OnAIR,,
182,"Follow the weather, time, and photos from the OnAIR Bus Tour. Watch the animated bus route coordinated with the dials.",Humor,07.30.2007,https://www.programmableweb.com/mashup/onair-bus-tracker,"Flickr, Google Maps, Adobe on AIR Bus Tour","Humor, Photos, Weather",http://www.airapps.net/?passThrough=BusPath,,
183,A mash-up of the Adobe OnAIR Bus Tour data from onair.adobe.com with this downloadable AIR application.,Weather,07.30.2007,https://www.programmableweb.com/mashup/onair-air-app,"Google Maps, Adobe on AIR Bus Tour","Weather, Mapping",http://www.airapps.net/?passThrough=AIRAppsMall&appNumber=150,,
184,Find where the nearest Starbucks is for each of the OnAIR bus tour stops.,Events,07.30.2007,https://www.programmableweb.com/mashup/starbucks-onair-bustour-locator,"Google Maps, Adobe on AIR Bus Tour","Events, Food, Mapping",http://www.airapps.net/?passThrough=AIRAppsMall&appNumber=160,,
185,"VideoTag is a one-player tagging game. Tag some of the funniest YouTube videos, avoid the pitfalls and progress to the next level. See if you can make the top of the leaderboard and become the ultimate video tagger.",Video,07.30.2007,https://www.programmableweb.com/mashup/videotag,YouTube,"Video, Games",http://www.videotag.co.uk,,
186,"Mashup of Google Maps, Virtual Earth with many other APIs. Ext.js is used to make user interface intuitive. It lets you search for hotels, photos, restaurants, wifi spots, local news/blogs, events, weather, and many other spatial data.",Weather,07.30.2007,https://www.programmableweb.com/mashup/ongmap,"Flickr, Eventful, Google Maps, Microsoft Bing Maps, YouTube, Yahoo Local Search, Panoramio, Yelp Fusion","Weather, Video, Photos, Localization, News Services, Mapping",http://ongmap.com/,,
187,A PowerPoint mixer to select a PowerPoint presentation on the fly from SlideShare. It uses the SlideShare.net API and pretty effects by script.aculo.us and prototype.js to select a random slideshow for a given tag.,Search,07.30.2007,https://www.programmableweb.com/mashup/slideshare-karaoke,SlideShare,"Search, Presentations, Entertainment",http://www.slidesharetoys.com/karaoke/,,
188,This gadget is to help find properties that are a specified percentage below the average list price for a Zip Code. This is to assist in finding potential investment properties. Uses Truila API.,Financial,07.30.2007,https://www.programmableweb.com/mashup/underpriced-home-search,Trulia,"Financial, Financial, Real Estate, Widgets",http://www.haydencanhelp.com/TruliaMash.php,,
189,Play video-karaokes for the hot 20 songs of the moment. Create your own with our Online Karaoke Creator.,Lyrics,07.29.2007,https://www.programmableweb.com/mashup/smstunes,"Google Search, YouTube","Lyrics, Video, Entertainment, Music, Mobile, Music",http://www.smstunes.com,,
190,"Travel guides for 10 top U.S. cities: New York, Boston, Chicago, San Francisco, Orlando, Las Vegas, Atlanta, Dallas, Houston, and Seattle. Each subdomain includes select video guides pulled via the YouTube API.",Video,07.29.2007,https://www.programmableweb.com/mashup/10-top-us-cities-travel-guides,YouTube,"Video, Travel",http://new-york-ny.hotelreservations.cc,,
191,"SpicyPipes allows users to create online mashups. The created mashups for personal use and share them with others through tagging. Slideshow greetings, answers, travel guides, file storage, and sharing.",Widgets,07.29.2007,https://www.programmableweb.com/mashup/spicy-pipes-creative-mashups,"Flickr, Google AdWords , Google Maps, Yahoo Travel, 23, Amazon S3, Riya, Yahoo Answers, Yahoo Widgets, Yahoo My Web Search, Google Client Authentication, Google Picasa","Widgets, Travel, Social, Photos, Mapping, Tools",http://www.spicypipes.com,,
192,"World Bank-produced Google map on doing business in 175 countries. Countries are color-coded for ease of doing business there: easy, moderate, and difficult, in green, yellow and red respectively.",Government,07.28.2007,https://www.programmableweb.com/mashup/ease-doing-business-map,Google Maps,"Government, Enterprise, Business, Mapping",http://www.doingbusiness.org/map/,,
193,Digg for must-have products and services.,Real Estate,07.28.2007,https://www.programmableweb.com/mashup/thinkbigbebig,"Google Maps, YouTube, AOL Video","Real Estate, Mapping, England",http://www.thinkbigbebig.com/,,
194,"Find garage sales, local estate sales, multi-family yard sales in your area by looking at a map. Plan your trip here by comparing garage sales by location.",eCommerce,07.27.2007,https://www.programmableweb.com/mashup/find-garage-sales-map,Google Maps,"eCommerce, Mapping",http://gsalr.com,,
195,The website is always up-to-date with real estate listings from Miami to Maine. The website uses Google Base listings and provides a property location context using Google Maps.,Real Estate,07.27.2007,https://www.programmableweb.com/mashup/realestate-marketwatch101,"Google Maps, Google Base, Zillow","Real Estate, Mapping",http://realestate.marketwatch101.com,,
196,"This tool, smitter, will post your Skype Mood Message to Twitter after you change your Skype Mood Message. It also writes to a local file to keep a history of your Skype Mood Messages.",Messaging,07.26.2007,https://www.programmableweb.com/mashup/skype-mood-message-to-twitter,"Skype, Twitter",Messaging,http://skype2twitter.googlepages.com/,,
197,"Create your own custom iheart, I Love X, shirts, buttons, and bumper stickers at MyiHeart.com.",eCommerce,07.26.2007,https://www.programmableweb.com/mashup/create-custom-i-heart,Zazzle,"eCommerce, Clothing",http://www.myiheart.com,,
198,"Get the latest college football headlines on your mobile phone using SMS, WAP and Email. These headlines are obtained from Rivals.com. Use the keyword rivals followed by the state, i.e. ca, wa, az etc.",Sports,07.26.2007,https://www.programmableweb.com/mashup/college-football-headlines,411Sync,"Sports, Sports, Mobile",http://www.411sync.com/cgi-bin/search?query=rivals%20ca,,
199,Search eBay listings then browse through them in a single page. Add notes to individual listings for later reference. Call sellers directly from the web-site by clicking on a button.,eCommerce,07.25.2007,https://www.programmableweb.com/mashup/looqy-ebay-and-amazon,"Amazon Product Advertising, eBay","eCommerce, Auctions, Telephony",http://www.looqy.com/,,
200,"Watch your favorite TV shows on tv3o.com. A source for TV shows, photos, episode guides, cast, reviews, community, merchandise, and more.",Celebrities,07.25.2007,https://www.programmableweb.com/mashup/tv3o,Amazon EC2,"Celebrities, Video, TV",http://www.tv3o.com,,
201,"Search multiple photo sharing sites. Has technology that quantifies colors like red or blue in images, making it possible to show search results by color. Search phrases like: red flower in spring.",Search,07.25.2007,https://www.programmableweb.com/mashup/feelimage,"Flickr, Creative Commons, Google Mashup Editor","Search, Photos",http://www.feelimage.net/,,
202,Makes it easy to post your current location to Twitter so that it's picked up by Twittervision. Zero signup using OpenID.,Messaging,07.24.2007,https://www.programmableweb.com/mashup/twitterwhere,"Google Maps, Twitter, Twittervision","Messaging, Social, Mapping",http://twitterwhere.com,,
203,Music Codex allows you to create a music collection virtual shelf.,eCommerce,07.23.2007,https://www.programmableweb.com/mashup/music-codex.com,"Amazon Product Advertising, Google Maps","eCommerce, Social, Music",http://music-codex.com/,,
204,"searchCrystal lets you search and visually compare multiple engines in one place. It is a search visualization tool for remixing and sharing results from the best web, image, video, blog, tagging, news engines as well as Flickr images or RSS feeds.",Photos,07.23.2007,https://www.programmableweb.com/mashup/searchcrystal,Flickr,"Photos, Search, Visualizations, Video",http://www.searchcrystal.com,,
205,Listen to songs from your Pandora stations and see music from those artists ready to buy without leaving the page.,eCommerce,07.23.2007,https://www.programmableweb.com/mashup/unofficial-snocap-pandora-mashup,SNOCAP,"eCommerce, Music, Music",http://labs.snocap.com/pandora,,
206,"Search and display multiple items, add notes to specific items and call sellers with single click directly from item listings, if seller number is in item listing.",eCommerce,07.23.2007,https://www.programmableweb.com/mashup/ebay-web-2.0-way,eBay,"eCommerce, Auctions, Mobile",http://looqy.com/cgi-bin/ebay/looqStore3.cgi,,
207,"Consolidation of information about notable people, including celebrities, musicians, writers, historical figures and sports people. Auto-ranking of people based on density of current news and automatic analysis of connections between people.",Search,07.22.2007,https://www.programmableweb.com/mashup/finderface,"Flickr, Amazon Product Advertising, YouTube","Search, eCommerce, Photos, Celebrities, Video",http://finderface.co.uk,,
208,"Rich visualizations, metrics, and stats for Digg. Get charts by category, user, and time.",News Services,07.21.2007,https://www.programmableweb.com/mashup/dugg-analytics,Digg,"News Services, Statistics, Visualizations, Social",http://demo.qliktech.com/qlikview/AJAX/digg/default.htm,,
209,Search eBay and see your results laid out on a Google Map.,Auctions,07.21.2007,https://www.programmableweb.com/mashup/visual-ebay,"eBay, Google Maps","Auctions, Mapping, eCommerce",http://vBay.info,,
210,View geolocalized del.icio.us bookmarks over a 3D earth globe. Search by tag or username.,3D,07.20.2007,https://www.programmableweb.com/mashup/del.icio.us-3d,"del.icio.us, Poly9 FreeEarth","3D, Bookmarks, Mapping",http://www.albertotellez.com/delicious3d.php,,
211,"Music mashup that pulls in data from iTunes, Amazon, YouTube, and ticketing sites to provide a full music experience. Login required.",Tickets,07.20.2007,https://www.programmableweb.com/mashup/jookebox,"Amazon A9 OpenSearch, Dapper, Google Mashup Editor","Tickets, Events, Music",http://jookebox.googlemashups.com,,
212,"Use the MyShopping application for Facebook to connect with friends, co-workers, or family on your daily shopping activities.",Social,07.20.2007,https://www.programmableweb.com/mashup/myshopping-facebook,"Shopping.com, Facebook","Social, eCommerce",http://www.secretprices.com/myshopping/,,
213,"Stats and summaries of the top videos on YouTube, by day, week, and month. Also, read a mashup tutorial on the How I Built It page.",Statistics,07.20.2007,https://www.programmableweb.com/mashup/youtube-top-video-data,YouTube,"Statistics, Application Development, Video",http://youtubedata.com/index.php,,
214,"5th Bar is a new way to avoid getting the wrong phone again. Find and share reviews and information about mobile phones, cell phone carriers, and accessories. Mashup content from YouTube, eBay, Amazon, and CNET.",Auctions,07.20.2007,https://www.programmableweb.com/mashup/5th-bar-phone-reviews,"Amazon Product Advertising, eBay, YouTube, CNET","Auctions, Video, eCommerce, Mobile",http://www.5thbar.com/,,
215,Real estate portal in Dubai. Uses Google Maps for mapping and Amazon S3 for image storage.,Mapping,07.19.2007,https://www.programmableweb.com/mashup/real-estate-dubai,"Google Maps, Amazon S3, Google Base","Mapping, Real Estate",http://restate.ae,,
216,Add your pets to your Facebook profile page.,Widgets,07.19.2007,https://www.programmableweb.com/mashup/pet-profile-facebook,Facebook,"Widgets, Pets, Social, Animals",http://apps.facebook.com/mmp_mypets/,,
217,Add My Pet Profile from MatchMyPet.com to your iGoogle page.,Widgets,07.19.2007,https://www.programmableweb.com/mashup/my-pet-profile-igoogle,Google Gadgets,"Widgets, Animals, Pets",http://www.google.com/ig/adde?moduleurl=http%3A//www.matchmypet.com/Integrations/Google/GoogleWidget.xml,,
218,Take a tour on a world map to see all of our pets and their locations.,Social,07.19.2007,https://www.programmableweb.com/mashup/geopet,Google Maps,"Social, Photos, Mapping, Pets",http://www.matchmypet.com/MapPages/GeoPet.aspx,,
